	corpus	piece	corpus_year	piece_year	period_Fabian	period_Johannes	globalkey	localkey_mode	max_WL	min_WL	max_OL	min_OL	WLC	OLC	WL_5th_range	OL_5th_range	corpus_id	piece_id	WLC_percentage	OLC_percentage
1711	dvorak_silhouettes	op08n09	1879.0	1879	Late Romantic	Extended tonality	B	major	6	-1	1	0	0.08695652173913043	0.0	7	1	30	1064	1.0	0.0
1712	dvorak_silhouettes	op08n10	1879.0	1879	Late Romantic	Extended tonality	G	major	8	-4	8	-3	0.5168539325842697	0.20224719101123595	12	11	30	1065	0.7187500000000001	0.28125
1714	dvorak_silhouettes	op08n11	1879.0	1879	Late Romantic	Extended tonality	A	major	9	-8	10	0	1.0	0.45454545454545453	17	10	30	1066	0.6875	0.3125
1716	dvorak_silhouettes	op08n12	1879.0	1879	Late Romantic	Extended tonality	c#	major	5	-4	5	-16	0.5357142857142857	21.375	9	21	30	1067	0.02444987775061125	0.9755501222493888
1717	grieg_lyric_pieces	op12n01	1890.3354624738975	1867	Early Romantic	Extended tonality	Eb	major	9	-4	8	0	1.1935483870967742	0.2903225806451613	13	8	31	1068	0.8043478260869565	0.1956521739130435
1720	grieg_lyric_pieces	op12n02	1890.3354624738975	1867	Early Romantic	Extended tonality	a	major	10	-4	10	0	0.44565217391304346	0.05434782608695652	14	10	31	1069	0.8913043478260869	0.10869565217391304
1721	grieg_lyric_pieces	op12n03	1890.3354624738975	1867	Early Romantic	Extended tonality	E	major	8	-1	5	-1	0.1595744680851064	0.0	9	6	31	1070	1.0	0.0
1725	grieg_lyric_pieces	op12n05	1890.3354624738975	1867	Early Romantic	Extended tonality	f#	major	5	-2	5	0	0.23076923076923078	0.0	7	5	31	1072	1.0	0.0
1726	grieg_lyric_pieces	op12n06	1890.3354624738975	1867	Early Romantic	Extended tonality	D	major	5	-1	1	0	0.0	0.0	6	1	31	1073	0.0	0.0
1729	grieg_lyric_pieces	op12n07	1890.3354624738975	1867	Early Romantic	Extended tonality	e	major	9	-1	6	0	0.6153846153846154	0.23076923076923078	10	6	31	1074	0.7272727272727272	0.2727272727272727
1730	grieg_lyric_pieces	op12n08	1890.3354624738975	1867	Early Romantic	Extended tonality	Eb	major	8	-4	4	0	0.6285714285714286	0.0	12	4	31	1075	1.0	0.0
1733	grieg_lyric_pieces	op38n08	1890.3354624738975	1878	Late Romantic	Extended tonality	bb	major	8	-4	5	-1	0.6538461538461539	0.0	12	6	31	1076	1.0	0.0
1734	grieg_lyric_pieces	op38n01	1890.3354624738975	1883	Late Romantic	Extended tonality	G	major	6	-3	5	0	0.21686746987951808	0.0	9	5	31	1077	1.0	0.0
1737	grieg_lyric_pieces	op38n02	1890.3354624738975	1883	Late Romantic	Extended tonality	e	major	6	-1	6	0	0.13333333333333333	0.06666666666666667	7	6	31	1078	0.6666666666666666	0.3333333333333333
1738	grieg_lyric_pieces	op38n03	1890.3354624738975	1883	Late Romantic	Extended tonality	C	major	10	-4	7	-1	0.9047619047619048	0.23809523809523808	14	8	31	1079	0.7916666666666667	0.20833333333333334
1741	grieg_lyric_pieces	op38n04	1890.3354624738975	1883	Late Romantic	Extended tonality	g	major	5	-1	3	-1	0.0	0.0	6	4	31	1080	0.0	0.0
1742	grieg_lyric_pieces	op38n05	1890.3354624738975	1883	Late Romantic	Extended tonality	G	major	9	-2	5	0	0.2608695652173913	0.0	11	5	31	1081	1.0	0.0
1745	grieg_lyric_pieces	op43n01	1890.3354624738975	1886	Late Romantic	Extended tonality	A	major	8	-4	10	-2	1.1274509803921569	1.2843137254901962	12	12	31	1084	0.4674796747967479	0.532520325203252
1747	grieg_lyric_pieces	op43n02	1890.3354624738975	1886	Late Romantic	Extended tonality	b	major	5	-1	4	-1	0.0	0.0	6	5	31	1085	0.0	0.0
1748	grieg_lyric_pieces	op43n03	1890.3354624738975	1886	Late Romantic	Extended tonality	F#	major	10	-2	8	-1	0.17272727272727273	0.10909090909090909	12	9	31	1086	0.6129032258064516	0.3870967741935484
1750	grieg_lyric_pieces	op43n05	1890.3354624738975	1886	Late Romantic	Extended tonality	F	major	10	-5	5	-1	1.0642201834862386	0.0	15	6	31	1088	1.0	0.0
1751	grieg_lyric_pieces	op43n06	1890.3354624738975	1886	Late Romantic	Extended tonality	F#	major	12	-8	8	-7	1.5905511811023623	0.1968503937007874	20	15	31	1089	0.8898678414096916	0.11013215859030837
1753	grieg_lyric_pieces	op47n02	1890.3354624738975	1888	Late Romantic	Extended tonality	F	major	10	-5	11	-4	1.4666666666666666	0.8777777777777778	15	15	31	1091	0.6255924170616114	0.37440758293838866
1755	grieg_lyric_pieces	op47n04	1890.3354624738975	1888	Late Romantic	Extended tonality	D	major	5	-1	8	0	0.0	0.7142857142857143	6	8	31	1093	0.0	1.0
1757	grieg_lyric_pieces	op47n06	1890.3354624738975	1888	Late Romantic	Extended tonality	G	major	6	-3	8	0	0.24096385542168675	0.14457831325301204	9	8	31	1095	0.625	0.37499999999999994
1760	grieg_lyric_pieces	op54n02	1890.3354624738975	1891	Late Romantic	Extended tonality	C	major	9	-4	7	-5	0.6013986013986014	0.13986013986013987	13	12	31	1098	0.8113207547169811	0.18867924528301888
1762	grieg_lyric_pieces	op54n03	1890.3354624738975	1891	Late Romantic	Extended tonality	d	major	9	-5	6	-4	0.5283018867924528	0.09433962264150944	14	10	31	1099	0.8484848484848485	0.15151515151515152
1763	grieg_lyric_pieces	op54n04	1890.3354624738975	1891	Late Romantic	Extended tonality	C	major	9	-8	8	-2	2.098901098901099	0.45054945054945056	17	10	31	1100	0.8232758620689654	0.17672413793103448
1765	grieg_lyric_pieces	op54n05	1890.3354624738975	1891	Late Romantic	Extended tonality	e	major	6	-3	5	-4	0.609375	0.125	9	9	31	1101	0.8297872340425532	0.1702127659574468
1766	grieg_lyric_pieces	op54n06	1890.3354624738975	1891	Late Romantic	Extended tonality	C	major	14	-2	7	-1	1.0058479532163742	0.07017543859649122	16	8	31	1102	0.9347826086956522	0.06521739130434782
1768	grieg_lyric_pieces	op57n01	1890.3354624738975	1893	Late Romantic	Extended tonality	d	major	10	-6	6	-8	2.1206896551724137	2.293103448275862	16	14	31	1103	0.48046875	0.51953125
1769	grieg_lyric_pieces	op57n02	1890.3354624738975	1893	Late Romantic	Extended tonality	A	major	9	-6	8	-9	1.0055555555555555	1.2833333333333334	15	17	31	1104	0.4393203883495146	0.5606796116504855
1771	grieg_lyric_pieces	op57n04	1890.3354624738975	1893	Late Romantic	Extended tonality	G	major	9	-7	11	-4	1.6521739130434783	1.8347826086956522	16	15	31	1106	0.47381546134663344	0.5261845386533667
1772	grieg_lyric_pieces	op57n05	1890.3354624738975	1893	Late Romantic	Extended tonality	C	major	9	-9	9	-2	1.6683417085427135	0.47738693467336685	18	11	31	1107	0.7775175644028103	0.2224824355971897
1774	grieg_lyric_pieces	op57n06	1890.3354624738975	1893	Late Romantic	Extended tonality	e	major	9	-1	9	0	0.9888888888888889	0.35555555555555557	10	9	31	1108	0.7355371900826446	0.2644628099173554
1776	grieg_lyric_pieces	op62n02	1890.3354624738975	1895	Late Romantic	Extended tonality	G	major	9	-8	9	-4	1.1419753086419753	0.2345679012345679	17	13	31	1110	0.8295964125560539	0.17040358744394618
1777	grieg_lyric_pieces	op62n03	1890.3354624738975	1895	Late Romantic	Extended tonality	A	major	6	-2	7	-2	0.15053763440860216	0.12903225806451613	8	9	31	1111	0.5384615384615385	0.46153846153846156
1779	grieg_lyric_pieces	op62n05	1890.3354624738975	1895	Late Romantic	Extended tonality	A	major	12	-4	5	-10	2.3555555555555556	6.133333333333334	16	15	31	1113	0.2774869109947644	0.7225130890052357
1780	grieg_lyric_pieces	op62n06	1890.3354624738975	1895	Late Romantic	Extended tonality	E	major	7	-7	5	-3	2.4727272727272727	0.10909090909090909	14	8	31	1114	0.9577464788732395	0.04225352112676056
1783	grieg_lyric_pieces	op65n01	1890.3354624738975	1896	Late Romantic	Extended tonality	d	major	6	-2	4	-2	0.2558139534883721	0.046511627906976744	8	6	31	1115	0.8461538461538463	0.15384615384615385
1784	grieg_lyric_pieces	op65n02	1890.3354624738975	1896	Late Romantic	Extended tonality	A	major	6	-2	5	0	0.11494252873563218	0.0	8	5	31	1116	1.0	0.0
1787	grieg_lyric_pieces	op65n04	1890.3354624738975	1896	Late Romantic	Extended tonality	A	major	10	-7	9	-13	2.7142857142857144	4.482142857142857	17	22	31	1118	0.3771712158808933	0.6228287841191067
1789	grieg_lyric_pieces	op65n06	1890.3354624738975	1896	Late Romantic	Extended tonality	D	major	9	-4	12	-7	0.2688679245283019	2.7547169811320753	13	19	31	1120	0.08892355694227769	0.9110764430577223
1790	grieg_lyric_pieces	op68n01	1890.3354624738975	1899	Late Romantic	Extended tonality	C	major	9	-1	5	-1	0.16774193548387098	0.0	10	6	31	1121	1.0	0.0
1791	grieg_lyric_pieces	op68n02	1890.3354624738975	1899	Late Romantic	Extended tonality	G	major	8	-1	5	-1	0.2810810810810811	0.0	9	6	31	1122	1.0	0.0
1792	grieg_lyric_pieces	op68n03	1890.3354624738975	1899	Late Romantic	Extended tonality	D	major	10	-9	11	-14	1.5522388059701493	5.8283582089552235	19	25	31	1123	0.2103134479271992	0.7896865520728008
1794	grieg_lyric_pieces	op68n05	1890.3354624738975	1899	Late Romantic	Extended tonality	E	major	13	-6	6	-1	0.42857142857142855	0.02197802197802198	19	7	31	1125	0.951219512195122	0.04878048780487806
1796	grieg_lyric_pieces	op68n06	1890.3354624738975	1899	Late Romantic	Extended tonality	g	major	17	-9	14	-5	7.6125	2.8	26	19	31	1126	0.7310924369747899	0.2689075630252101
1798	grieg_lyric_pieces	op71n01	1890.3354624738975	1901	Late Romantic	Extended tonality	e	major	6	-5	1	0	0.375	0.0	11	1	31	1127	1.0	0.0
1799	grieg_lyric_pieces	op71n02	1890.3354624738975	1901	Late Romantic	Extended tonality	Db	major	9	-9	13	-1	3.392523364485981	2.5233644859813085	18	14	31	1128	0.5734597156398105	0.42654028436018965
1801	grieg_lyric_pieces	op71n03	1890.3354624738975	1901	Late Romantic	Extended tonality	eb	major	5	-6	2	0	0.5882352941176471	0.0	11	2	31	1129	1.0	0.0
1802	grieg_lyric_pieces	op71n04	1890.3354624738975	1901	Late Romantic	Extended tonality	B	major	8	-6	7	-6	0.7125	0.1875	14	13	31	1130	0.7916666666666666	0.20833333333333331
1804	grieg_lyric_pieces	op71n05	1890.3354624738975	1901	Late Romantic	Extended tonality	C	major	10	-5	5	-4	0.47368421052631576	0.07236842105263158	15	9	31	1131	0.8674698795180723	0.13253012048192772
1806	grieg_lyric_pieces	op71n06	1890.3354624738975	1901	Late Romantic	Extended tonality	e	major	12	-4	5	-3	1.288888888888889	0.08888888888888889	16	8	31	1132	0.935483870967742	0.06451612903225806
1807	grieg_lyric_pieces	op71n07	1890.3354624738975	1901	Late Romantic	Extended tonality	Eb	major	9	-8	13	0	1.4375	1.078125	17	13	31	1133	0.5714285714285714	0.42857142857142855
1809	ravel_piano	Ravel_-_Jeux_dEau	1903.8101851851852	1901	Late Romantic	Extended tonality	E	major	11	-10	14	-7	3.4456521739130435	1.0108695652173914	21	21	32	1134	0.7731707317073171	0.22682926829268293
1812	ravel_piano	Ravel_-_Miroirs_III._Une_Barque_sur_l'ocean	1903.8101851851852	1905	Late Romantic	Extended tonality	f#	major	12	-6	13	-3	2.5825242718446604	0.7572815533980582	18	16	32	1135	0.7732558139534884	0.22674418604651161
1813	ravel_piano	Ravel_-_Miroirs_IV._Alborada_del_gracioso	1903.8101851851852	1905	Late Romantic	Extended tonality	D	major	11	-8	12	-8	2.3049645390070923	0.7659574468085106	19	20	32	1136	0.7505773672055428	0.24942263279445728
1817	mahler_kindertotenlieder	kindertotenlieder_02_nun_seh_ich_wohl	1904.0	1904	Late Romantic	Extended tonality	c	major	9	-5	10	-6	2.019230769230769	1.0192307692307692	14	16	33	1138	0.6645569620253164	0.33544303797468356
1819	mahler_kindertotenlieder	kindertotenlieder_04_oft_denk_ich	1904.0	1904	Late Romantic	Extended tonality	Eb	major	7	-7	10	-4	2.4716981132075473	2.2264150943396226	14	14	33	1140	0.5261044176706827	0.4738955823293173
1821	mahler_kindertotenlieder	kindertotenlieder_05_in_diesem_wetter	1904.0	1904	Late Romantic	Extended tonality	d	major	9	-8	10	-4	1.1864406779661016	1.0	17	14	33	1141	0.5426356589147286	0.45736434108527135
1822	debussy_suite_bergamasque	l075-01_suite_prelude	1905.0	1905	Late Romantic	Extended tonality	F	major	8	-3	5	-1	0.1783783783783784	0.0	11	6	34	1142	1.0	0.0
1825	debussy_suite_bergamasque	l075-03_suite_clair	1905.0	1905	Late Romantic	Extended tonality	Db	major	9	-3	7	-2	0.41333333333333333	0.02	12	9	34	1144	0.9538461538461538	0.046153846153846156
1828	bartok_bagatelles	op06n01	1908.0	1908	Late Romantic	Extended tonality	c#	major	8	-9	8	-8	3.5	4.166666666666667	17	16	35	1146	0.45652173913043476	0.5434782608695652
1829	bartok_bagatelles	op06n02	1908.0	1908	Late Romantic	Extended tonality	Db	major	17	-8	17	-4	6.928571428571429	4.25	25	21	35	1147	0.6198083067092652	0.3801916932907348
1833	bartok_bagatelles	op06n05	1908.0	1908	Late Romantic	Extended tonality	g	major	7	-8	8	-1	0.7	0.15	15	9	35	1150	0.8235294117647058	0.17647058823529413
1835	bartok_bagatelles	op06n07	1908.0	1908	Late Romantic	Extended tonality	C	major	12	-8	10	-10	3.2018348623853212	2.1009174311926606	20	20	35	1152	0.6038062283737025	0.3961937716262976
1836	bartok_bagatelles	op06n08	1908.0	1908	Late Romantic	Extended tonality	B	major	13	-13	5	-17	5.014705882352941	7.264705882352941	26	22	35	1153	0.40838323353293415	0.5916167664670658
1837	bartok_bagatelles	op06n09	1908.0	1908	Late Romantic	Extended tonality	B	major	10	-9	11	-12	4.22093023255814	4.941860465116279	19	23	35	1154	0.4606598984771574	0.5393401015228426
1838	bartok_bagatelles	op06n10	1908.0	1908	Late Romantic	Extended tonality	F	major	13	-10	11	-7	4.112107623318385	1.210762331838565	23	18	35	1155	0.7725358045492839	0.2274641954507161
1842	bartok_bagatelles	op06n14	1908.0	1908	Late Romantic	Extended tonality	D	major	15	-10	15	-10	3.805128205128205	3.8974358974358974	25	25	35	1159	0.49400798934753665	0.5059920106524635
1844	medtner_tales	op08n01	1918.2984935548998	1905	Late Romantic	Extended tonality	c	major	5	-1	5	-1	0.0	0.0	6	6	36	1056	0.0	0.0
1846	medtner_tales	op14n01	1918.2984935548998	1907	Late Romantic	Extended tonality	f	major	8	-1	5	-1	0.17567567567567569	0.0	9	6	36	1160	1.0	0.0
1847	medtner_tales	op26n01	1918.2984935548998	1912	Late Romantic	Extended tonality	Eb	major	11	-6	7	-6	0.7833333333333333	0.16666666666666666	17	13	36	1161	0.8245614035087719	0.17543859649122806
1848	medtner_tales	op26n02	1918.2984935548998	1912	Late Romantic	Extended tonality	Eb	major	16	-4	12	-5	1.0824742268041236	0.6082474226804123	20	17	36	1162	0.6402439024390244	0.35975609756097565
1851	medtner_tales	op26n03	1918.2984935548998	1912	Late Romantic	Extended tonality	f	major	9	-9	13	-1	2.980392156862745	2.7254901960784315	18	14	36	1163	0.5223367697594502	0.47766323024054985
1853	medtner_tales	op26n04	1918.2984935548998	1912	Late Romantic	Extended tonality	f#	major	9	-6	9	-5	1.0789473684210527	0.34210526315789475	15	14	36	1164	0.7592592592592593	0.24074074074074076
1855	medtner_tales	op34n01	1918.2984935548998	1917	Late Romantic	Extended tonality	b	major	10	-11	21	-9	3.7897435897435896	1.258974358974359	21	30	36	1165	0.7506348400203149	0.2493651599796851
1857	medtner_tales	op34n02	1918.2984935548998	1917	Late Romantic	Extended tonality	e	major	10	-9	16	-7	2.6666666666666665	4.333333333333333	19	23	36	1166	0.38095238095238093	0.619047619047619
1860	medtner_tales	op34n04	1918.2984935548998	1917	Late Romantic	Extended tonality	d	major	8	-2	7	-2	0.10071942446043165	0.02877697841726619	10	9	36	1168	0.7777777777777778	0.22222222222222224
1861	medtner_tales	op35n01	1918.2984935548998	1917	Late Romantic	Extended tonality	C	major	12	-7	8	-3	1.12987012987013	0.21428571428571427	19	11	36	1169	0.8405797101449276	0.15942028985507245
1863	medtner_tales	op35n02	1918.2984935548998	1917	Late Romantic	Extended tonality	G	major	10	-5	8	-4	0.5195530726256983	0.0782122905027933	15	12	36	1170	0.8691588785046729	0.13084112149532712
1866	medtner_tales	op35n03	1918.2984935548998	1917	Late Romantic	Extended tonality	a	major	8	-8	5	-5	0.6770833333333334	0.10416666666666667	16	10	36	1171	0.8666666666666667	0.13333333333333333
1869	medtner_tales	op42n01	1918.2984935548998	1924	Late Romantic	Extended tonality	f	major	6	-4	5	-1	0.16393442622950818	0.0	10	6	36	1173	1.0	0.0
1871	medtner_tales	op42n02	1918.2984935548998	1924	Late Romantic	Extended tonality	c	major	5	-2	5	-1	0.06329113924050633	0.0	7	6	36	1174	1.0	0.0
1873	medtner_tales	op42n03	1918.2984935548998	1924	Late Romantic	Extended tonality	g#	major	12	-10	7	-19	1.3742331288343559	8.794478527607362	22	26	36	1175	0.13514328808446455	0.8648567119155354
1874	medtner_tales	op48n01	1918.2984935548998	1925	Late Romantic	Extended tonality	C	major	10	-10	12	-5	1.3946117274167988	0.28526148969889065	20	17	36	1176	0.830188679245283	0.16981132075471697
1877	poulenc_mouvements_perpetuels	01_assez_modere	1919.0	1919	Late Romantic	Extended tonality	Bb	major	9	-4	6	-5	0.9247311827956989	0.25806451612903225	13	11	37	1178	0.7818181818181819	0.2181818181818182
1879	poulenc_mouvements_perpetuels	03_alerte	1919.0	1919	Late Romantic	Extended tonality	F	major	6	-8	5	-1	1.1196581196581197	0.0	14	6	37	1180	1.0	0.0
1893	rachmaninoff_piano	op42_12	1931.0	1931	Late Romantic	Extended tonality	d	major	9	-5	0	-4	2.1818181818181817	0.2727272727272727	14	4	38	1193	0.888888888888889	0.11111111111111112
1896	rachmaninoff_piano	op42_13b	1931.0	1931	Late Romantic	Extended tonality	d	major	9	-2	10	-2	1.9047619047619047	1.0952380952380953	11	12	38	1195	0.6349206349206349	0.3650793650793651
1897	rachmaninoff_piano	op42_14	1931.0	1931	Late Romantic	Extended tonality	Db	major	12	-4	14	-2	1.4242424242424243	0.8181818181818182	16	16	38	1196	0.6351351351351351	0.36486486486486486
1898	rachmaninoff_piano	op42_15	1931.0	1931	Late Romantic	Extended tonality	Db	major	10	-2	10	-1	1.123076923076923	0.9692307692307692	12	11	38	1197	0.5367647058823529	0.463235294117647
1901	schulhoff_suite_dansante_en_jazz	suite_dansante_en_jazz_1_stomp	1931.0	1931	Late Romantic	Extended tonality	E	major	12	-9	10	-12	6.9222222222222225	4.677777777777778	21	22	39	1200	0.596743295019157	0.4032567049808429
1903	schulhoff_suite_dansante_en_jazz	suite_dansante_en_jazz_3_waltz	1931.0	1931	Late Romantic	Extended tonality	A	major	12	-11	10	-11	7.116279069767442	9.732558139534884	23	21	39	1202	0.422360248447205	0.5776397515527951
1904	schulhoff_suite_dansante_en_jazz	suite_dansante_en_jazz_4_tango	1931.0	1931	Late Romantic	Extended tonality	D	major	12	-11	10	-10	6.033333333333333	5.016666666666667	23	20	39	1203	0.5460030165912518	0.45399698340874806
1905	schulhoff_suite_dansante_en_jazz	suite_dansante_en_jazz_5_slow	1931.0	1931	Late Romantic	Extended tonality	D	major	12	-14	13	-8	5.21505376344086	3.032258064516129	26	21	39	1204	0.6323337679269884	0.3676662320730118
1906	schulhoff_suite_dansante_en_jazz	suite_dansante_en_jazz_6_fox-trot	1931.0	1931	Late Romantic	Extended tonality	E	major	8	-11	9	-12	7.962264150943396	7.69811320754717	19	21	39	1205	0.5084337349397591	0.491566265060241
