	corpus	piece	corpus_year	piece_year	period_Fabian	period_Johannes	globalkey	localkey	localkey_mode	total_WLD	chord_num	avg_WLD	corpus_id	piece_id
110	monteverdi_madrigals	5-04a	1609.1691322587767	1605	Renaissance	pre-Baroque	g	VII	major	4.8	17	0.2823529411764706	2	14
111	monteverdi_madrigals	5-04a	1609.1691322587767	1605	Renaissance	pre-Baroque	g	iv	minor	8.2	9	0.911111111111111	2	14
112	monteverdi_madrigals	5-04a	1609.1691322587767	1605	Renaissance	pre-Baroque	g	i	minor	6.6	28	0.2357142857142857	2	14
113	monteverdi_madrigals	5-04a	1609.1691322587767	1605	Renaissance	pre-Baroque	g	VII	major	3.5999999999999996	17	0.2117647058823529	2	14
114	monteverdi_madrigals	5-04a	1609.1691322587767	1605	Renaissance	pre-Baroque	g	i	minor	4.0	28	0.14285714285714285	2	14
115	monteverdi_madrigals	5-04a	1609.1691322587767	1605	Renaissance	pre-Baroque	g	III	major	7.199999999999999	20	0.36	2	14
116	monteverdi_madrigals	5-04a	1609.1691322587767	1605	Renaissance	pre-Baroque	g	IV	major	4.0	11	0.36363636363636365	2	14
117	monteverdi_madrigals	5-04a	1609.1691322587767	1605	Renaissance	pre-Baroque	g	v	minor	7.0	29	0.2413793103448276	2	14
118	monteverdi_madrigals	5-04a	1609.1691322587767	1605	Renaissance	pre-Baroque	g	ii	minor	5.4	6	0.9	2	14
119	monteverdi_madrigals	5-04a	1609.1691322587767	1605	Renaissance	pre-Baroque	g	I	major	7.4	8	0.925	2	14
120	monteverdi_madrigals	5-04a	1609.1691322587767	1605	Renaissance	pre-Baroque	g	v	minor	6.0	29	0.20689655172413793	2	14
121	monteverdi_madrigals	5-04c	1609.1691322587767	1605	Renaissance	pre-Baroque	g	i	minor	7.2	72	0.1	2	15
122	monteverdi_madrigals	5-04c	1609.1691322587767	1605	Renaissance	pre-Baroque	g	v	minor	7.8	18	0.43333333333333335	2	15
123	monteverdi_madrigals	5-04c	1609.1691322587767	1605	Renaissance	pre-Baroque	g	i	minor	2.4	72	0.03333333333333333	2	15
124	monteverdi_madrigals	5-04c	1609.1691322587767	1605	Renaissance	pre-Baroque	g	IV	major	2.4	9	0.26666666666666666	2	15
125	monteverdi_madrigals	5-04c	1609.1691322587767	1605	Renaissance	pre-Baroque	g	i	minor	32.4	72	0.44999999999999996	2	15
126	monteverdi_madrigals	5-04c	1609.1691322587767	1605	Renaissance	pre-Baroque	g	IV	major	3.0	9	0.3333333333333333	2	15
127	monteverdi_madrigals	5-04c	1609.1691322587767	1605	Renaissance	pre-Baroque	g	i	minor	5.4	72	0.07500000000000001	2	15
128	monteverdi_madrigals	5-04c	1609.1691322587767	1605	Renaissance	pre-Baroque	g	VII	major	3.5999999999999996	6	0.6	2	15
129	monteverdi_madrigals	5-04c	1609.1691322587767	1605	Renaissance	pre-Baroque	g	v	minor	5.4	18	0.30000000000000004	2	15
130	monteverdi_madrigals	5-04c	1609.1691322587767	1605	Renaissance	pre-Baroque	g	i	minor	5.4	72	0.07500000000000001	2	15
131	monteverdi_madrigals	5-04d	1609.1691322587767	1605	Renaissance	pre-Baroque	g	i	minor	3.5999999999999996	56	0.06428571428571428	2	16
132	monteverdi_madrigals	5-04d	1609.1691322587767	1605	Renaissance	pre-Baroque	g	v	minor	4.8	34	0.1411764705882353	2	16
133	monteverdi_madrigals	5-04d	1609.1691322587767	1605	Renaissance	pre-Baroque	g	i	minor	19.2	56	0.34285714285714286	2	16
134	monteverdi_madrigals	5-04d	1609.1691322587767	1605	Renaissance	pre-Baroque	g	IV	major	4.8	22	0.21818181818181817	2	16
135	monteverdi_madrigals	5-04d	1609.1691322587767	1605	Renaissance	pre-Baroque	g	VII	major	3.5999999999999996	13	0.2769230769230769	2	16
136	monteverdi_madrigals	5-04d	1609.1691322587767	1605	Renaissance	pre-Baroque	g	v	minor	6.4	34	0.18823529411764706	2	16
137	monteverdi_madrigals	5-04d	1609.1691322587767	1605	Renaissance	pre-Baroque	g	i	minor	1.7999999999999998	56	0.03214285714285714	2	16
138	monteverdi_madrigals	5-04d	1609.1691322587767	1605	Renaissance	pre-Baroque	g	IV	major	4.4	22	0.2	2	16
139	monteverdi_madrigals	5-04d	1609.1691322587767	1605	Renaissance	pre-Baroque	g	VII	major	1.7999999999999998	13	0.13846153846153844	2	16
140	monteverdi_madrigals	5-04d	1609.1691322587767	1605	Renaissance	pre-Baroque	g	v	minor	3.5999999999999996	34	0.10588235294117646	2	16
141	monteverdi_madrigals	5-04d	1609.1691322587767	1605	Renaissance	pre-Baroque	g	IV	major	4.4	22	0.2	2	16
142	monteverdi_madrigals	5-04d	1609.1691322587767	1605	Renaissance	pre-Baroque	g	VII	major	2.4	13	0.1846153846153846	2	16
143	monteverdi_madrigals	5-04d	1609.1691322587767	1605	Renaissance	pre-Baroque	g	i	minor	12.2	56	0.21785714285714283	2	16
144	monteverdi_madrigals	5-04d	1609.1691322587767	1605	Renaissance	pre-Baroque	g	IV	major	4.8	22	0.21818181818181817	2	16
145	monteverdi_madrigals	5-04d	1609.1691322587767	1605	Renaissance	pre-Baroque	g	v	minor	9.0	34	0.2647058823529412	2	16
