	corpus	piece	corpus_year	piece_year	globalkey	localkey_mode	max_wl	min_wl	max_ol	min_ol	WLC	OLC	wl_fifths_range	ol_fifths_range	corpus_id	piece_id
1118	beethoven_piano_sonatas	03-4	1803.6208098935329	1795	C	major	10	-5	14	-5	0.6091160220994475	0.21961325966850828	15	19	18	1119
1119	beethoven_piano_sonatas	03-4	1803.6208098935329	1795	C	minor	6	-5	5	-1	1.4705882352941178	0.14705882352941177	11	6	18	1120
1120	beethoven_piano_sonatas	20-1	1803.6208098935329	1796	G	major	8	-3	8	-2	0.199288256227758	0.08896797153024912	11	10	18	1121
1121	beethoven_piano_sonatas	20-2	1803.6208098935329	1796	G	major	8	-2	8	-1	0.12804878048780488	0.18292682926829268	10	9	18	1122
1122	beethoven_piano_sonatas	05-1	1803.6208098935329	1797	c	major	9	-4	9	-3	0.3474576271186441	0.3644067796610169	13	12	18	1123
1123	beethoven_piano_sonatas	05-1	1803.6208098935329	1797	c	minor	6	-6	8	-7	1.5392670157068062	0.3717277486910995	12	15	18	1124
1124	beethoven_piano_sonatas	05-2	1803.6208098935329	1797	Ab	major	9	-5	14	-2	0.43253968253968256	0.38492063492063494	14	16	18	1125
1125	beethoven_piano_sonatas	05-3	1803.6208098935329	1797	c	major	8	-4	10	-1	0.19658119658119658	0.1282051282051282	12	11	18	1126
1126	beethoven_piano_sonatas	05-3	1803.6208098935329	1797	c	minor	7	-5	9	-5	2.0210526315789474	0.7736842105263158	12	14	18	1127
1127	beethoven_piano_sonatas	06-1	1803.6208098935329	1797	F	major	9	-4	9	-4	0.8622754491017964	0.23353293413173654	13	13	18	1128
1128	beethoven_piano_sonatas	06-2	1803.6208098935329	1797	f	major	9	-4	9	-2	0.7477477477477478	0.10810810810810811	13	11	18	1129
1129	beethoven_piano_sonatas	06-2	1803.6208098935329	1797	f	minor	6	-7	6	-4	1.6341463414634145	0.2764227642276423	13	10	18	1130
1130	beethoven_piano_sonatas	06-3	1803.6208098935329	1797	F	major	7	-5	9	-2	0.2711864406779661	0.1271186440677966	12	11	18	1131
1131	beethoven_piano_sonatas	06-3	1803.6208098935329	1797	F	minor	7	-4	7	-4	2.112676056338028	0.7323943661971831	11	11	18	1132
1132	beethoven_piano_sonatas	19-1	1803.6208098935329	1797	g	major	6	-2	9	-1	0.07547169811320754	0.4716981132075472	8	10	18	1133
1133	beethoven_piano_sonatas	19-1	1803.6208098935329	1797	g	minor	7	-4	7	-4	1.614814814814815	0.4740740740740741	11	11	18	1134
1134	beethoven_piano_sonatas	19-2	1803.6208098935329	1797	G	major	10	-4	8	-1	0.1875	0.16071428571428573	14	9	18	1135
1135	beethoven_piano_sonatas	19-2	1803.6208098935329	1797	G	minor	6	-4	6	-4	1.4186046511627908	1.4883720930232558	10	10	18	1136
1136	beethoven_piano_sonatas	07-1	1803.6208098935329	1798	D	major	8	-11	9	-9	1.736842105263158	2.23859649122807	19	18	18	1137
1137	beethoven_piano_sonatas	07-1	1803.6208098935329	1798	D	minor	7	-11	10	-7	2.675675675675676	1.7027027027027026	18	17	18	1138
1138	beethoven_piano_sonatas	07-2	1803.6208098935329	1798	d	major	6	-1	9	-1	0.21428571428571427	0.2857142857142857	7	10	18	1139
1139	beethoven_piano_sonatas	07-2	1803.6208098935329	1798	d	minor	6	-8	7	-5	1.6080402010050252	0.6532663316582915	14	12	18	1140
1140	beethoven_piano_sonatas	07-3	1803.6208098935329	1798	D	major	8	-4	9	-4	0.29545454545454547	0.23863636363636365	12	13	18	1141
1141	beethoven_piano_sonatas	07-4	1803.6208098935329	1798	D	major	9	-8	10	-5	0.8528301886792453	0.5169811320754717	17	15	18	1142
1142	beethoven_piano_sonatas	08-1	1803.6208098935329	1798	c	major	8	-5	8	-6	1.0522875816993464	0.2549019607843137	13	14	18	1143
1143	beethoven_piano_sonatas	08-1	1803.6208098935329	1798	c	minor	7	-7	7	-6	1.7011494252873562	0.1724137931034483	14	13	18	1144
1144	beethoven_piano_sonatas	08-2	1803.6208098935329	1798	Ab	major	8	-4	19	-4	0.23484848484848486	2.8106060606060606	12	23	18	1145
1145	beethoven_piano_sonatas	08-2	1803.6208098935329	1798	Ab	minor	5	-3	2	0	1.5	0.0	8	2	18	1146
1146	beethoven_piano_sonatas	08-3	1803.6208098935329	1798	c	major	7	-4	10	-3	0.2994011976047904	0.1377245508982036	11	13	18	1147
1147	beethoven_piano_sonatas	08-3	1803.6208098935329	1798	c	minor	6	-5	10	-5	1.5360824742268042	0.5876288659793815	11	15	18	1148
1148	beethoven_piano_sonatas	09-1	1803.6208098935329	1798	E	major	8	-5	9	-5	0.543026706231454	0.28486646884273	13	14	18	1149
1149	beethoven_piano_sonatas	09-1	1803.6208098935329	1798	E	minor	5	-4	5	-1	0.375	1.5	9	6	18	1150
1150	beethoven_piano_sonatas	09-2	1803.6208098935329	1798	e	major	9	-1	9	0	0.2898550724637681	0.7971014492753623	10	9	18	1151
1151	beethoven_piano_sonatas	09-2	1803.6208098935329	1798	e	minor	6	-5	6	-2	1.6339869281045751	0.48366013071895425	11	8	18	1152
1152	beethoven_piano_sonatas	09-3	1803.6208098935329	1798	E	major	9	-6	11	-5	0.5719844357976653	0.1828793774319066	15	16	18	1153
1153	beethoven_piano_sonatas	10-1	1803.6208098935329	1799	G	major	9	-3	10	-3	0.3054662379421222	0.3987138263665595	12	13	18	1154
1154	beethoven_piano_sonatas	10-1	1803.6208098935329	1799	G	minor	6	-5	6	-4	2.4	1.125	11	10	18	1155
1155	beethoven_piano_sonatas	10-2	1803.6208098935329	1799	C	major	9	-4	9	-2	0.45569620253164556	0.060126582278481014	13	11	18	1156
1156	beethoven_piano_sonatas	10-3	1803.6208098935329	1799	G	major	9	-4	9	-3	0.6012658227848101	0.21835443037974683	13	12	18	1157
1157	beethoven_piano_sonatas	16-1	1803.6208098935329	1802	G	major	10	-4	10	-3	0.6071428571428571	0.4166666666666667	14	13	18	1158
1158	beethoven_piano_sonatas	16-1	1803.6208098935329	1802	G	minor	7	-4	6	-4	1.4696969696969697	0.3560606060606061	11	10	18	1159
1159	beethoven_piano_sonatas	16-2	1803.6208098935329	1802	C	major	13	-9	10	-5	1.1649122807017545	0.8736842105263158	22	15	18	1160
1160	beethoven_piano_sonatas	16-3	1803.6208098935329	1802	G	major	12	-6	10	-6	0.8694992412746586	0.34597875569044007	18	16	18	1161
1161	beethoven_piano_sonatas	16-3	1803.6208098935329	1802	G	minor	5	-4	6	-4	1.1935483870967742	0.45161290322580644	9	10	18	1162
1162	beethoven_piano_sonatas	17-1	1803.6208098935329	1802	d	minor	10	-7	10	-7	1.6064139941690962	0.6938775510204082	17	17	18	1163
1163	beethoven_piano_sonatas	17-2	1803.6208098935329	1802	Bb	major	10	-5	9	-5	0.7892376681614349	0.15246636771300448	15	14	18	1164
1164	beethoven_piano_sonatas	17-3	1803.6208098935329	1802	d	minor	7	-12	10	-7	2.013100436681223	0.2205240174672489	19	17	18	1165
1165	beethoven_piano_sonatas	18-1	1803.6208098935329	1802	Eb	major	9	-5	10	-2	0.8403041825095057	0.5171102661596958	14	12	18	1166
1166	beethoven_piano_sonatas	18-2	1803.6208098935329	1802	Ab	major	9	-4	13	-4	0.9588014981273408	0.34831460674157305	13	17	18	1167
1167	beethoven_piano_sonatas	18-3	1803.6208098935329	1802	Eb	major	9	-5	9	-5	0.5384615384615384	0.17307692307692307	14	14	18	1168
1168	beethoven_piano_sonatas	18-4	1803.6208098935329	1802	Eb	major	13	-5	13	-5	0.9527363184079602	0.32587064676616917	18	18	18	1169
1169	beethoven_piano_sonatas	21-1	1803.6208098935329	1804	C	major	12	-14	10	-7	1.321311475409836	0.5704918032786885	26	17	18	1170
1170	beethoven_piano_sonatas	21-2	1803.6208098935329	1804	F	major	11	-4	9	-1	1.3658536585365855	0.12195121951219512	15	10	18	1171
1171	beethoven_piano_sonatas	21-3	1803.6208098935329	1804	C	major	9	-6	10	-5	0.45714285714285713	0.22417582417582418	15	15	18	1172
1172	beethoven_piano_sonatas	21-3	1803.6208098935329	1804	C	minor	6	-7	9	-7	1.25	0.39285714285714285	13	16	18	1173
1173	beethoven_piano_sonatas	23-1	1803.6208098935329	1805	f	major	8	-6	10	-1	0.8740157480314961	0.36220472440944884	14	11	18	1174
1174	beethoven_piano_sonatas	23-1	1803.6208098935329	1805	f	minor	11	-6	6	-5	2.0684931506849313	0.16095890410958905	17	11	18	1175
1175	beethoven_piano_sonatas	23-2	1803.6208098935329	1805	Db	major	6	-4	10	-1	0.1796116504854369	0.39805825242718446	10	11	18	1176
1176	beethoven_piano_sonatas	23-2	1803.6208098935329	1805	Db	minor	5	-4	0	0	3.0	0.0	9	0	18	1177
1177	beethoven_piano_sonatas	23-3	1803.6208098935329	1805	f	minor	6	-5	7	-5	1.7506493506493506	0.36883116883116884	11	12	18	1178
1178	beethoven_piano_sonatas	24-1	1803.6208098935329	1809	F#	major	9	-4	9	-6	0.5961538461538461	0.23076923076923078	13	15	18	1179
1179	beethoven_piano_sonatas	24-1	1803.6208098935329	1809	F#	minor	5	-4	0	0	1.1818181818181819	0.0	9	0	18	1180
1180	beethoven_piano_sonatas	24-2	1803.6208098935329	1809	F#	major	9	-6	10	-6	0.549645390070922	0.10283687943262411	15	16	18	1181
1181	beethoven_piano_sonatas	24-2	1803.6208098935329	1809	F#	minor	6	-3	6	-4	1.3714285714285714	0.11428571428571428	9	10	18	1182
1182	beethoven_piano_sonatas	26-1	1803.6208098935329	1810	Eb	major	9	-12	9	-4	0.8966165413533834	0.11654135338345864	21	13	18	1183
1183	beethoven_piano_sonatas	26-2	1803.6208098935329	1810	Eb	major	9	-9	10	-3	2.2096774193548385	0.7016129032258065	18	13	18	1184
1184	beethoven_piano_sonatas	26-3	1803.6208098935329	1810	Eb	major	9	-4	19	-5	0.4872611464968153	1.805732484076433	13	24	18	1185
1185	beethoven_piano_sonatas	30-1	1803.6208098935329	1820	E	major	10	-5	9	-1	0.848	0.1	15	10	18	1186
1186	beethoven_piano_sonatas	30-2	1803.6208098935329	1820	e	minor	6	-14	5	-7	1.4479495268138802	0.1829652996845426	20	12	18	1187
1187	beethoven_piano_sonatas	30-3	1803.6208098935329	1820	E	major	13	-9	10	-5	0.8136942675159236	0.1464968152866242	22	15	18	1188
1188	beethoven_piano_sonatas	31-1	1803.6208098935329	1822	Ab	major	9	-8	16	-4	0.6805970149253732	1.1611940298507464	17	20	18	1189
1189	beethoven_piano_sonatas	31-2	1803.6208098935329	1822	f	major	6	-1	10	-1	0.04938271604938271	0.4691358024691358	7	11	18	1190
1190	beethoven_piano_sonatas	31-2	1803.6208098935329	1822	f	minor	6	-4	5	-4	2.0792079207920793	0.0891089108910891	10	9	18	1191
1191	beethoven_piano_sonatas	31-3	1803.6208098935329	1822	Ab	major	10	-5	13	-4	0.7718550106609808	0.31982942430703626	15	17	18	1192
1192	beethoven_piano_sonatas	31-3	1803.6208098935329	1822	Ab	minor	7	-5	6	-4	1.6473988439306357	0.13872832369942195	12	10	18	1193
1193	beethoven_piano_sonatas	32-1	1803.6208098935329	1822	c	major	8	-4	9	-6	0.48201438848920863	0.5323741007194245	12	15	18	1194
1194	beethoven_piano_sonatas	32-1	1803.6208098935329	1822	c	minor	8	-14	9	-7	1.8175519630484989	0.371824480369515	22	16	18	1195
1195	beethoven_piano_sonatas	32-2	1803.6208098935329	1822	C	major	10	-9	11	-4	0.453030303030303	0.38484848484848483	19	15	18	1196
1196	beethoven_piano_sonatas	32-2	1803.6208098935329	1822	C	minor	6	-11	6	-4	1.7342657342657342	0.22377622377622378	17	10	18	1197
1197	kozeluh_sonatas	09op08no1a	1806.0	1806	C	major	8	-2	8	-1	0.09375	0.15625	10	9	19	1198
1198	kozeluh_sonatas	09op08no1a	1806.0	1806	C	minor	6	-5	5	-4	1.7125	0.3625	11	9	19	1199
1199	kozeluh_sonatas	09op08no1b	1806.0	1806	C	major	9	-1	8	-1	0.032520325203252036	0.08130081300813008	10	9	19	1200
1200	kozeluh_sonatas	09op08no1b	1806.0	1806	C	minor	6	-4	2	-4	1.6153846153846154	0.0	10	6	19	1201
1201	kozeluh_sonatas	10op08no2a	1806.0	1806	F	major	9	-4	8	-1	0.30434782608695654	0.03557312252964427	13	9	19	1202
1202	kozeluh_sonatas	10op08no2a	1806.0	1806	F	minor	6	-4	2	-4	1.8865979381443299	0.0	10	6	19	1203
1203	kozeluh_sonatas	10op08no2b	1806.0	1806	C	major	8	-3	8	-1	0.18562874251497005	0.18562874251497005	11	9	19	1204
1204	kozeluh_sonatas	10op08no2b	1806.0	1806	C	minor	5	-3	2	0	1.5	0.0	8	2	19	1205
1205	kozeluh_sonatas	10op08no2c	1806.0	1806	F	major	9	-2	9	-1	0.06896551724137931	0.13184584178498987	11	10	19	1206
1206	kozeluh_sonatas	11op10no1a	1806.0	1806	Eb	major	9	-3	8	-4	0.17117117117117117	0.21021021021021022	12	12	19	1207
1207	kozeluh_sonatas	11op10no1a	1806.0	1806	Eb	minor	6	-5	7	-4	1.7625	0.7875	11	11	19	1208
1208	kozeluh_sonatas	14op13no2a	1806.0	1806	G	major	9	-5	9	-2	0.25806451612903225	0.043010752688172046	14	11	19	1209
1209	kozeluh_sonatas	14op13no2a	1806.0	1806	G	minor	6	-4	7	-3	1.7407407407407407	0.7037037037037037	10	10	19	1210
1210	kozeluh_sonatas	14op13no2b	1806.0	1806	D	major	9	-2	8	-2	0.17482517482517482	0.07692307692307693	11	10	19	1211
1211	kozeluh_sonatas	14op13no2b	1806.0	1806	D	minor	5	-3	0	0	0.6	0.0	8	0	19	1212
1212	kozeluh_sonatas	14op13no2c	1806.0	1806	G	major	9	-3	8	-1	0.12781954887218044	0.13533834586466165	12	9	19	1213
1213	kozeluh_sonatas	14op13no2c	1806.0	1806	G	minor	5	-7	5	-3	1.1785714285714286	0.05357142857142857	12	8	19	1214
1214	kozeluh_sonatas	15op13no3a	1806.0	1806	e	major	10	-4	9	-2	0.24083769633507854	0.17277486910994763	14	11	19	1215
1215	kozeluh_sonatas	15op13no3a	1806.0	1806	e	minor	10	-5	10	-4	1.5769230769230769	0.6703296703296703	15	14	19	1216
1216	kozeluh_sonatas	15op13no3b	1806.0	1806	E	major	8	-3	9	-3	0.2634146341463415	0.28780487804878047	11	12	19	1217
1217	kozeluh_sonatas	15op13no3b	1806.0	1806	E	minor	5	-4	6	-7	1.2413793103448276	0.5862068965517241	9	13	19	1218
1218	kozeluh_sonatas	15op13no3c	1806.0	1806	e	major	8	-4	8	-2	0.24358974358974358	0.16666666666666666	12	10	19	1219
1219	kozeluh_sonatas	15op13no3c	1806.0	1806	e	minor	6	-5	8	-3	1.1274509803921569	0.6421568627450981	11	11	19	1220
1220	kozeluh_sonatas	16op15no1a	1806.0	1806	g	major	5	-1	7	-1	0.0	0.36363636363636365	6	8	19	1221
1221	kozeluh_sonatas	16op15no1a	1806.0	1806	g	minor	6	-5	6	-4	1.69	0.2	11	10	19	1222
1222	kozeluh_sonatas	16op15no1b	1806.0	1806	g	major	9	-3	9	-1	0.29411764705882354	0.16993464052287582	12	10	19	1223
1223	kozeluh_sonatas	16op15no1b	1806.0	1806	g	minor	6	-6	6	-5	1.266846361185984	0.3665768194070081	12	11	19	1224
1224	kozeluh_sonatas	16op15no1c	1806.0	1806	G	major	8	-2	10	-4	0.11324786324786325	0.14743589743589744	10	14	19	1225
1225	kozeluh_sonatas	16op15no1c	1806.0	1806	G	minor	6	-4	6	-4	1.690909090909091	0.3090909090909091	10	10	19	1226
1226	kozeluh_sonatas	17op15no2a	1806.0	1806	C	major	9	-9	9	-2	0.31151832460732987	0.10732984293193717	18	11	19	1227
1227	kozeluh_sonatas	17op15no2a	1806.0	1806	C	minor	6	-5	6	-9	1.3172413793103448	0.5448275862068965	11	15	19	1228
1228	kozeluh_sonatas	17op15no2b	1806.0	1806	F	major	8	-2	9	-4	0.25	0.296875	10	13	19	1229
1229	kozeluh_sonatas	17op15no2b	1806.0	1806	F	minor	5	-4	0	0	1.25	0.0	9	0	19	1230
1230	kozeluh_sonatas	17op15no2c	1806.0	1806	C	major	8	-4	10	-2	0.09433962264150944	1.090566037735849	12	12	19	1231
1231	kozeluh_sonatas	17op15no2c	1806.0	1806	C	minor	6	-5	5	-5	1.525	0.058333333333333334	11	10	19	1232
1232	kozeluh_sonatas	19op17no1a	1806.0	1806	f	major	5	-1	5	-1	0.0	0.0	6	6	19	1233
1233	kozeluh_sonatas	19op17no1a	1806.0	1806	f	minor	6	-5	5	-5	1.6388888888888888	0.19444444444444445	11	10	19	1234
1234	kozeluh_sonatas	19op17no1b	1806.0	1806	f	major	8	-3	8	-1	0.14184397163120568	0.07092198581560284	11	9	19	1235
1235	kozeluh_sonatas	19op17no1b	1806.0	1806	f	minor	6	-5	7	-4	1.4773333333333334	0.248	11	11	19	1236
1236	kozeluh_sonatas	19op17no1c	1806.0	1806	f	major	8	-3	9	-1	0.25735294117647056	0.19117647058823528	11	10	19	1237
1237	kozeluh_sonatas	19op17no1c	1806.0	1806	f	minor	5	-5	5	-4	1.4784688995215312	0.07177033492822966	10	9	19	1238
1238	kozeluh_sonatas	20op17no2a	1806.0	1806	A	major	8	-4	9	-3	0.24308300395256918	0.07114624505928854	12	12	19	1239
1239	kozeluh_sonatas	20op17no2a	1806.0	1806	A	minor	6	-4	6	-5	1.0784313725490196	0.13725490196078433	10	11	19	1240
1240	kozeluh_sonatas	20op17no2b	1806.0	1806	E	major	9	-4	8	-2	0.29957805907172996	0.07172995780590717	13	10	19	1241
1241	kozeluh_sonatas	20op17no2b	1806.0	1806	E	minor	6	-5	4	-4	1.6481481481481481	0.09259259259259259	11	8	19	1242
1242	kozeluh_sonatas	20op17no2c	1806.0	1806	A	major	9	-2	9	-2	0.07052896725440806	0.042821158690176324	11	11	19	1243
1243	kozeluh_sonatas	20op17no2c	1806.0	1806	A	minor	6	-4	7	-4	1.2352941176470589	0.36470588235294116	10	11	19	1244
1244	kozeluh_sonatas	21op17no3a	1806.0	1806	Eb	major	9	-3	10	-2	0.24121779859484777	0.4496487119437939	12	12	19	1245
1245	kozeluh_sonatas	21op17no3a	1806.0	1806	Eb	minor	6	-5	6	-4	1.4482758620689655	0.43103448275862066	11	10	19	1246
1246	kozeluh_sonatas	21op17no3b	1806.0	1806	Eb	major	8	-2	10	-4	0.1595238095238095	0.20238095238095238	10	14	19	1247
1247	kozeluh_sonatas	21op17no3b	1806.0	1806	Eb	minor	6	-4	10	-4	1.5029585798816567	0.3076923076923077	10	14	19	1248
1248	kozeluh_sonatas	22op20no1a	1806.0	1806	F	major	7	-4	6	-2	0.10837438423645321	0.009852216748768473	11	8	19	1249
1249	kozeluh_sonatas	22op20no1a	1806.0	1806	F	minor	6	-4	6	-5	1.3409090909090908	0.38636363636363635	10	11	19	1250
1250	kozeluh_sonatas	22op20no1b	1806.0	1806	Bb	major	8	-2	10	-1	0.12096774193548387	0.2661290322580645	10	11	19	1251
1251	kozeluh_sonatas	22op20no1c	1806.0	1806	F	major	8	-4	9	-4	0.17228464419475656	0.10861423220973783	12	13	19	1252
1252	kozeluh_sonatas	23op20no2a	1806.0	1806	C	major	8	-4	8	-1	0.2685851318944844	0.07434052757793765	12	9	19	1253
1253	kozeluh_sonatas	23op20no2a	1806.0	1806	C	minor	6	-4	6	-4	1.3846153846153846	0.5256410256410257	10	10	19	1254
1254	kozeluh_sonatas	23op20no2b	1806.0	1806	F	major	8	-4	9	-4	0.496551724137931	0.2	12	13	19	1255
1255	kozeluh_sonatas	23op20no2b	1806.0	1806	F	minor	5	-4	6	-4	0.6	1.0	9	10	19	1256
1256	kozeluh_sonatas	23op20no2c	1806.0	1806	C	major	7	-2	9	-1	0.10612244897959183	0.1346938775510204	9	10	19	1257
1257	kozeluh_sonatas	23op20no2c	1806.0	1806	C	minor	6	-4	6	-4	1.7261904761904763	0.14285714285714285	10	10	19	1258
1258	kozeluh_sonatas	24op20no3a	1806.0	1806	d	major	8	-4	10	-2	0.24390243902439024	0.43089430894308944	12	12	19	1259
1259	kozeluh_sonatas	24op20no3a	1806.0	1806	d	minor	6	-7	7	-4	1.3728070175438596	0.36403508771929827	13	11	19	1260
1260	kozeluh_sonatas	24op20no3b	1806.0	1806	D	major	8	-3	10	-1	0.21487603305785125	0.3884297520661157	11	11	19	1261
1261	kozeluh_sonatas	24op20no3c	1806.0	1806	d	major	7	-4	10	-1	0.14009661835748793	0.3671497584541063	11	11	19	1262
1262	kozeluh_sonatas	24op20no3c	1806.0	1806	d	minor	6	-5	6	-4	1.3658536585365855	0.23170731707317074	11	10	19	1263
1263	kozeluh_sonatas	25op26no1a	1806.0	1806	D	major	9	-4	9	-3	0.27298050139275765	0.0947075208913649	13	12	19	1264
1264	kozeluh_sonatas	25op26no1a	1806.0	1806	D	minor	7	-6	6	-4	1.4645161290322581	0.4129032258064516	13	10	19	1265
1265	kozeluh_sonatas	25op26no1b	1806.0	1806	A	major	9	-3	9	-1	0.22900763358778625	0.15267175572519084	12	10	19	1266
1266	kozeluh_sonatas	25op26no1b	1806.0	1806	A	minor	6	-4	6	-3	1.4545454545454546	0.36363636363636365	10	9	19	1267
1267	kozeluh_sonatas	25op26no1c	1806.0	1806	D	major	6	-4	9	-3	0.10309278350515463	0.11855670103092783	10	12	19	1268
1268	kozeluh_sonatas	25op26no1c	1806.0	1806	D	minor	6	-4	7	-4	1.8478260869565217	0.3695652173913043	10	11	19	1269
1269	kozeluh_sonatas	26op26no2a	1806.0	1806	a	major	8	-4	10	-1	0.24571428571428572	0.2057142857142857	12	11	19	1270
1270	kozeluh_sonatas	26op26no2a	1806.0	1806	a	minor	6	-5	7	-4	1.5033557046979866	0.09060402684563758	11	11	19	1271
1271	kozeluh_sonatas	26op26no2b	1806.0	1806	a	major	6	-2	8	-2	0.07692307692307693	0.1282051282051282	8	10	19	1272
1272	kozeluh_sonatas	26op26no2b	1806.0	1806	a	minor	6	-5	6	-5	1.1584158415841583	0.41336633663366334	11	11	19	1273
1273	kozeluh_sonatas	27op26no3a	1806.0	1806	Eb	major	9	-4	9	-4	0.3333333333333333	0.12578616352201258	13	13	19	1274
1274	kozeluh_sonatas	27op26no3a	1806.0	1806	Eb	minor	6	-4	7	-4	1.6025641025641026	0.44871794871794873	10	11	19	1275
1275	kozeluh_sonatas	27op26no3b	1806.0	1806	c	major	9	-3	10	-3	0.7272727272727273	0.45454545454545453	12	13	19	1276
1276	kozeluh_sonatas	27op26no3b	1806.0	1806	c	minor	6	-5	9	-4	1.256	0.496	11	13	19	1277
1277	kozeluh_sonatas	27op26no3c	1806.0	1806	Eb	major	9	-4	10	-1	0.24561403508771928	0.3684210526315789	13	11	19	1278
1278	kozeluh_sonatas	27op26no3c	1806.0	1806	Eb	minor	6	-4	10	-4	1.0675675675675675	1.3108108108108107	10	14	19	1279
1279	kozeluh_sonatas	28op30no1a	1806.0	1806	Bb	major	8	-4	10	-1	0.215962441314554	0.460093896713615	12	11	19	1280
1280	kozeluh_sonatas	28op30no1a	1806.0	1806	Bb	minor	6	-4	7	-4	1.4732824427480915	0.48854961832061067	10	11	19	1281
1281	kozeluh_sonatas	28op30no1b	1806.0	1806	Eb	major	8	-3	7	-1	0.3937007874015748	0.08661417322834646	11	8	19	1282
1282	kozeluh_sonatas	28op30no1b	1806.0	1806	Eb	minor	6	-4	1	-3	1.5344827586206897	0.0	10	4	19	1283
1283	kozeluh_sonatas	28op30no1c	1806.0	1806	Bb	major	9	-3	10	-2	0.13917525773195877	0.2345360824742268	12	12	19	1284
1284	kozeluh_sonatas	28op30no1c	1806.0	1806	Bb	minor	6	-4	6	-4	1.434782608695652	0.2318840579710145	10	10	19	1285
1285	kozeluh_sonatas	29op30no2a	1806.0	1806	G	major	9	-4	9	-3	0.27564102564102566	0.22115384615384615	13	12	19	1286
1286	kozeluh_sonatas	29op30no2a	1806.0	1806	G	minor	6	-4	6	-4	1.5376344086021505	0.16129032258064516	10	10	19	1287
1287	kozeluh_sonatas	29op30no2b	1806.0	1806	D	major	8	-4	5	-2	0.2777777777777778	0.015873015873015872	12	7	19	1288
1288	kozeluh_sonatas	29op30no2b	1806.0	1806	D	minor	6	-4	6	0	2.090909090909091	0.30303030303030304	10	6	19	1289
1289	kozeluh_sonatas	29op30no2c	1806.0	1806	G	major	9	-4	10	-3	0.2661290322580645	0.23118279569892472	13	13	19	1290
1290	kozeluh_sonatas	29op30no2c	1806.0	1806	G	minor	6	-4	4	-4	1.3431372549019607	0.0196078431372549	10	8	19	1291
1291	ABC	n01op18-1_01	1812.0509746203827	1799	F	major	9	-5	9	-4	0.5286195286195287	0.3164983164983165	14	13	20	1292
1292	ABC	n01op18-1_01	1812.0509746203827	1799	F	minor	7	-11	7	-5	1.8421052631578947	1.8	18	12	20	1293
1293	ABC	n01op18-1_02	1812.0509746203827	1799	d	major	10	-5	12	-5	1.0227272727272727	1.378787878787879	15	17	20	1294
1294	ABC	n01op18-1_02	1812.0509746203827	1799	d	minor	6	-5	7	-10	1.4846153846153847	0.9	11	17	20	1295
1295	ABC	n01op18-1_03	1812.0509746203827	1799	F	major	9	-3	9	-1	0.7534246575342466	0.03424657534246575	12	10	20	1296
1296	ABC	n01op18-1_03	1812.0509746203827	1799	F	minor	7	-11	8	-4	2.767857142857143	1.3392857142857142	18	12	20	1297
1297	ABC	n01op18-1_04	1812.0509746203827	1799	F	major	9	-4	11	-6	0.3283582089552239	0.47547974413646055	13	17	20	1298
1298	ABC	n01op18-1_04	1812.0509746203827	1799	F	minor	6	-11	10	-7	1.48	1.4	17	17	20	1299
1299	ABC	n03op18-3_01	1812.0509746203827	1799	D	major	11	-8	11	-3	0.4584717607973422	0.3289036544850498	19	14	20	1300
1300	ABC	n03op18-3_01	1812.0509746203827	1799	D	minor	6	-4	5	-5	1.4177215189873418	0.45569620253164556	10	10	20	1301
1301	ABC	n03op18-3_02	1812.0509746203827	1799	Bb	major	10	-6	10	-5	0.5512048192771084	0.27710843373493976	16	15	20	1302
