	corpus	piece	corpus_id	piece_id	corpus_year	piece_year	period_Johannes	period_Fabian	globalkey	localkey	WLC	OLC	WLD
152	monteverdi_madrigals	5-04e	2	17	1609.1691322587767	1605	pre-Baroque	Renaissance	g	iv	1.0	0.0	0.235
153	monteverdi_madrigals	5-04e	2	17	1609.1691322587767	1605	pre-Baroque	Renaissance	g	VII	0.0	0.0	0.0598406976744186
154	monteverdi_madrigals	5-04e	2	17	1609.1691322587767	1605	pre-Baroque	Renaissance	g	i	1.3333333333333333	0.0	0.06851
155	monteverdi_madrigals	5-04e	2	17	1609.1691322587767	1605	pre-Baroque	Renaissance	g	IV	0.0	0.0	0.11696136363636364
156	monteverdi_madrigals	5-04e	2	17	1609.1691322587767	1605	pre-Baroque	Renaissance	g	V	0.0	0.0	0.51463
157	monteverdi_madrigals	5-04e	2	17	1609.1691322587767	1605	pre-Baroque	Renaissance	g	i	0.75	0.0	0.028923076923076923
158	monteverdi_madrigals	5-04e	2	17	1609.1691322587767	1605	pre-Baroque	Renaissance	g	III	0.0	0.0	0.11058823529411764
159	monteverdi_madrigals	5-04e	2	17	1609.1691322587767	1605	pre-Baroque	Renaissance	g	VII	0.0	0.0	0.09404139534883721
160	monteverdi_madrigals	5-04e	2	17	1609.1691322587767	1605	pre-Baroque	Renaissance	g	IV	0.0	0.0	0.14265727272727272
161	monteverdi_madrigals	5-04e	2	17	1609.1691322587767	1605	pre-Baroque	Renaissance	g	v	0.75	0.0	0.03418181818181818
162	monteverdi_madrigals	5-04e	2	17	1609.1691322587767	1605	pre-Baroque	Renaissance	g	III	0.0	0.0	0.13823529411764704
163	monteverdi_madrigals	5-04e	2	17	1609.1691322587767	1605	pre-Baroque	Renaissance	g	VII	0.0	0.0	0.05465116279069766
164	monteverdi_madrigals	5-04e	2	17	1609.1691322587767	1605	pre-Baroque	Renaissance	g	i	0.75	0.0	0.028923076923076923
165	monteverdi_madrigals	5-04e	2	17	1609.1691322587767	1605	pre-Baroque	Renaissance	g	iv	1.6666666666666667	0.0	0.235
166	monteverdi_madrigals	5-04e	2	17	1609.1691322587767	1605	pre-Baroque	Renaissance	g	v	1.25	0.0	0.03418181818181818
167	monteverdi_madrigals	5-04e	2	17	1609.1691322587767	1605	pre-Baroque	Renaissance	g	VII	0.0	0.0	0.08744186046511628
168	monteverdi_madrigals	5-04e	2	17	1609.1691322587767	1605	pre-Baroque	Renaissance	g	IV	0.0	0.0	0.15025045454545455
169	monteverdi_madrigals	5-04e	2	17	1609.1691322587767	1605	pre-Baroque	Renaissance	g	v	1.0	0.0	0.11272036363636363
170	monteverdi_madrigals	5-04e	2	17	1609.1691322587767	1605	pre-Baroque	Renaissance	g	i	0.5714285714285714	0.047619047619047616	0.1604556923076923
171	monteverdi_madrigals	5-04e	2	17	1609.1691322587767	1605	pre-Baroque	Renaissance	g	v	0.3	0.0	0.08545454545454544
172	monteverdi_madrigals	5-04e	2	17	1609.1691322587767	1605	pre-Baroque	Renaissance	g	i	1.4	0.0	0.03615384615384615
173	monteverdi_madrigals	5-04e	2	17	1609.1691322587767	1605	pre-Baroque	Renaissance	g	v	0.7368421052631579	0.0	0.1711910909090909
174	monteverdi_madrigals	5-04e	2	17	1609.1691322587767	1605	pre-Baroque	Renaissance	g	i	0.4375	0.0625	0.16243384615384615
175	monteverdi_madrigals	5-05b	2	18	1609.1691322587767	1605	pre-Baroque	Renaissance	g	i	1.2	0.0	0.08392857142857142
176	monteverdi_madrigals	5-05b	2	18	1609.1691322587767	1605	pre-Baroque	Renaissance	g	III	0.0	0.07692307692307693	0.47
177	monteverdi_madrigals	5-05b	2	18	1609.1691322587767	1605	pre-Baroque	Renaissance	g	i	0.9411764705882353	0.23529411764705882	0.17001142857142856
178	monteverdi_madrigals	5-05b	2	18	1609.1691322587767	1605	pre-Baroque	Renaissance	g	VII	0.0	0.0	0.5306887499999999
179	monteverdi_madrigals	5-05b	2	18	1609.1691322587767	1605	pre-Baroque	Renaissance	g	v	0.3	0.0	0.2469290476190476
180	monteverdi_madrigals	5-05b	2	18	1609.1691322587767	1605	pre-Baroque	Renaissance	g	i	1.1875	0.0	0.14427892857142857
181	monteverdi_madrigals	5-05b	2	18	1609.1691322587767	1605	pre-Baroque	Renaissance	g	v	0.5454545454545454	0.0	0.2820847619047619
182	monteverdi_madrigals	5-05b	2	18	1609.1691322587767	1605	pre-Baroque	Renaissance	g	i	0.9230769230769231	0.0	0.11777696428571428
183	monteverdi_madrigals	5-05c	2	19	1609.1691322587767	1605	pre-Baroque	Renaissance	g	i	0.0	0.5	0.049473684210526316
184	monteverdi_madrigals	5-05c	2	19	1609.1691322587767	1605	pre-Baroque	Renaissance	g	IV	0.0	0.0	0.23528153846153843
185	monteverdi_madrigals	5-05c	2	19	1609.1691322587767	1605	pre-Baroque	Renaissance	g	i	1.2	0.0	0.12368421052631577
186	monteverdi_madrigals	5-05c	2	19	1609.1691322587767	1605	pre-Baroque	Renaissance	g	v	1.1111111111111112	0.1111111111111111	0.3975028571428571
187	monteverdi_madrigals	5-05c	2	19	1609.1691322587767	1605	pre-Baroque	Renaissance	g	VII	0.0	0.125	0.47
188	monteverdi_madrigals	5-05c	2	19	1609.1691322587767	1605	pre-Baroque	Renaissance	g	I	0.1111111111111111	0.0	0.19227272727272726
