	Unnamed: 0	corpus	piece	corpus_year	piece_year	globalkey	localkey	max_root	min_root	max_ct	min_ct	max_nct	min_nct	tones_in_span	tones_in_span_in_C	root	RC	ct	CTC	nct	NCTC	r_fifths_range	ct_fifths_range	nct_fifths_range	corpus_id	piece_id	mode
628	628	jc_bach_sonatas	wa02op05no2d_Minore	1772.6041876384136	1765	d	i	4.0	-4.0	5	-4	6	-4	[-1, 0, 1, 2, 5, -4, -3]	[[2], [-1, 3], [2], [7], [2], [2], [-1, 3], [1, -2], [-1, 3], [4, 1], [2, -1], [7, 4], [2, -1]]	0.0	0.0526315789473684	[-3, 1]	0.5263157894736842	[-1, 2, 5, -4]	0.4473684210526316	8.0	9	10	15	629	minor
636	636	jc_bach_sonatas	wa06op05no6a_Grave	1772.6041876384136	1765	c	i	7.0	-4.0	8	-7	7	-5	[0, 1, 5, -3]	[[1, 0, -3, 1], [0], [-3], [1], [0], [0, -3, 1], [-3], [1], [5], [0], [1], [-3], [0], [0]]	0.0	0.2569444444444444	[-3, 1]	0.7222222222222222	[5]	0.4027777777777778	11.0	15	12	15	637	minor
637	637	jc_bach_sonatas	wa06op05no6b_Allegro_Moderato	1772.6041876384136	1765	c	i	7.0	-9.0	6	-12	5	-5	[0]	[[0, 0]]	0.0	0.2241992882562277	[-3, 1]	0.6548042704626335	[]	0.1459074733096085	16.0	18	10	15	638	minor
638	638	jc_bach_sonatas	wa06op05no6c_Allegretto	1772.6041876384136	1765	c	i	5.0	-4.0	5	-4	5	-4	[1, 2, -3, -1]	[[-3, 1], [2, -1]]	0.0	0.1381578947368421	[-3, 1]	0.6513157894736842	[2, -1]	0.1973684210526315	9.0	9	9	15	639	minor
640	640	jc_bach_sonatas	wa08op17no2a_Allegro	1772.6041876384136	1780	c	i	6.0	-4.0	7	-12	7	-5	[0, 1, 2, 5, -3, -1]	[[0, -3], [0], [0, -3], [0, -3], [-3], [2], [0, -3], [0], [5], [0, -3], [0], [2], [-3], [-1], [1], [-3], [2], [0]]	0.0	0.0918918918918919	[-3, 1]	0.5837837837837838	[2, 5, -1]	0.2702702702702703	10.0	19	12	15	641	minor
642	642	jc_bach_sonatas	wa08op17no2c_Prestissimo	1772.6041876384136	1780	c	i	6.0	-5.0	9	-9	6	-5	[0, 1, 2, -3, -1]	[[0], [1, -3], [-3], [1], [0], [1, -3], [-3], [1, -1, 2], [0], [-3, 0], [-3], [1], [0], [-3], [1, 1]]	0.0	0.2428571428571428	[-3, 1]	0.6142857142857143	[2, -1]	0.1285714285714285	11.0	18	11	15	643	minor
656	656	mozart_piano_sonatas	K280-2	1780.7395798599532	1775	f	i	6.0	-5.0	8	-5	7	-5	[1, -4, -3, 0]	[[-1, -4], [0], [-5], [0], [0], [-1]]	0.0	0.5691056910569106	[-3, 1]	0.7723577235772358	[-4]	0.3252032520325203	11.0	13	12	16	657	minor
673	673	mozart_piano_sonatas	K310-1	1780.7395798599532	1777	a	i	6.0	-5.0	6	-5	8	-6	[-3, 0, 1]	[[3, 0, 4], [4], [3, 0, 4], [3, 0, 4], [4], [3, 0, 4], [4], [3, 0, 4], [4], [3, 0, 4], [3, 0, 4], [0], [3, 0, 4], [3]]	0.0	0.2448275862068965	[-3, 1]	0.8241379310344827	[]	0.8827586206896552	11.0	11	14	16	674	minor
675	675	mozart_piano_sonatas	K310-3	1780.7395798599532	1777	a	i	7.0	-5.0	7	-5	9	-4	[-3, 0, 1]	[[3, 0], [3], [3], [4]]	0.0	0.2914691943127962	[-3, 1]	0.6113744075829384	[]	0.0971563981042654	12.0	12	13	16	676	minor
684	684	mozart_piano_sonatas	K331-3	1780.7395798599532	1783	a	i	6.0	-3.0	6	-5	7	-4	[-3, -1, 0, 1, 2, 5, 6, -4]	[[3], [8], [3], [3, 0], [0, 4], [2], [0, 4, 0], [0, 4], [5], [0], [3, 4], [0, 4], [-1], [0, 4, 4], [0, 4], [9], [4], [5], [3, 3], [0, 4], [8], [3], [5], [3, 3], [0, 4], [8], [3], [3], [0], [0, 4], [0, 4, 3], [0, 4, 0]]	0.0	0.1102362204724409	[-3, 1]	0.4251968503937008	[-1, 2, 5, 6, -4]	0.3622047244094488	9.0	11	11	16	685	minor
691	691	mozart_piano_sonatas	K457-1	1780.7395798599532	1784	c	i	8.0	-4.0	9	-8	9	-5	[0, 1, 2, -3]	[[0, 0, 0], [-3, -3, -3], [1, 1, 1], [0, 0, 0], [-3, -3, -3], [-3], [-3], [2], [-3]]	0.0	0.4065573770491803	[-3, 1]	0.9377049180327868	[2]	0.3377049180327869	12.0	17	14	16	692	minor
693	693	mozart_piano_sonatas	K457-3	1780.7395798599532	1784	c	i	6.0	-5.0	6	-5	11	-5	[0, 1, -3]	[[1], [0, -3], [1], [-3], [0]]	0.0	0.6987577639751553	[-3, 1]	0.8478260869565217	[]	0.4161490683229814	11.0	11	16	16	694	minor
707	707	pleyel_quartets	b307op2n1b	1783.0	1783	a	i	7.0	-5.0	8	-5	7	-4	[-3, 1]	[[0, 4]]	0.0	0.2592592592592592	[-3, 1]	0.8783068783068783	[]	0.1904761904761904	12.0	13	11	17	708	minor
709	709	pleyel_quartets	b309op2n3a	1783.0	1783	g	i	8.0	-4.0	7	-5	9	-4	[0, 1, -3]	[[2], [2], [2], [1, 2, -2, 2], [1, 2, -2], [1, 2, -2]]	0.0	0.4486486486486487	[-3, 1]	0.6648648648648648	[]	0.4378378378378378	12.0	12	13	17	710	minor
710	710	pleyel_quartets	b309op2n3b	1783.0	1783	g	i	6.0	-4.0	9	-5	10	-5	[0, 1, -3]	[[2, 2], [1, 1], [1, 1], [-2, -2]]	0.0	0.212	[-3, 1]	0.802	[]	0.56	10.0	14	15	17	711	minor
711	711	pleyel_quartets	b309op2n3c	1783.0	1783	g	i	8.0	-4.0	8	-4	7	-4	[-1, 0, 1, 2, -3]	[[1], [2], [-2, 2], [3, 0, 0], [1, -2, -2], [3, 0, 0], [-2, 2, 2]]	0.0	0.140495867768595	[-3, 1]	0.6033057851239669	[-1, 2]	0.2975206611570248	12.0	12	11	17	712	minor
712	712	beethoven_piano_sonatas	01-1	1803.6208098935329	1795	f	i	6.0	-5.0	6	-12	9	-5	[1, 2, 5, -3, 0]	[[0], [-1], [-4], [0], [-1], [-4], [-1, -4, 0], [1], [-1], [4], [-1, -4, 0, -1], [-1, -4, 0]]	0.0	0.3625	[-3, 1]	1.5541666666666667	[2, 5]	0.4875	11.0	18	14	18	713	minor
714	714	beethoven_piano_sonatas	01-3	1803.6208098935329	1795	f	i	7.0	-1.0	6	-4	9	-4	[1, -3]	[[0, -4]]	0.0	0.2480620155038759	[-3, 1]	0.3255813953488372	[]	0.1007751937984496	8.0	10	13	18	715	minor
715	715	beethoven_piano_sonatas	01-4	1803.6208098935329	1795	f	i	7.0	-5.0	9	-5	9	-4	[1, -3, 0]	[[-1], [-4], [0], [-1], [-4], [0], [-1], [-1, -4, 0, -1], [-4], [0]]	0.0	0.4349112426035503	[-3, 1]	0.9822485207100592	[]	0.0798816568047337	12.0	14	13	18	716	minor
726	726	beethoven_piano_sonatas	05-1	1803.6208098935329	1797	c	i	9.0	-4.0	8	-6	9	-7	[0, 1, -3]	[[0, -3, 1, 0, -3, 1, 0], [1], [-3], [0], [1], [-3], [0], [1], [-3], [-3], [0, -3, 1, 0], [0, -3, 1, 0]]	0.0	0.4077669902912621	[-3, 1]	0.6957928802588996	[]	0.3689320388349514	13.0	14	16	18	727	minor
728	728	beethoven_piano_sonatas	05-3	1803.6208098935329	1797	c	i	8.0	-4.0	7	-5	10	-5	[0, 5]	[[0, 0], [5, 5], [0, 0]]	0.0	0.3941368078175896	[-3, 1]	0.9315960912052116	[5]	0.5276872964169381	12.0	12	15	18	729	minor
730	730	beethoven_piano_sonatas	06-2	1803.6208098935329	1797	f	i	9.0	-4.0	9	-7	9	-4	[1]	[[0, 0]]	1.0	0.4786324786324786	[5, 2]	0.7350427350427351	[]	0.1965811965811965	13.0	16	13	18	731	minor
732	732	beethoven_piano_sonatas	19-1	1803.6208098935329	1797	g	i	6.0	-4.0	7	-4	9	-4	[1]	[[2]]	1.0	0.202127659574468	[5, 2]	0.9787234042553192	[]	0.4734042553191489	10.0	11	13	18	733	minor
735	735	beethoven_piano_sonatas	07-2	1803.6208098935329	1798	d	i	6.0	-5.0	6	-8	9	-5	[0, 1, -3, 5]	[[2, -1, 3, 2, -1, 3], [2], [7], [2], [-1], [7], [2]]	0.0	0.7887323943661971	[-3, 1]	0.7276995305164319	[5]	0.6291079812206573	11.0	14	14	18	736	minor
738	738	beethoven_piano_sonatas	08-1	1803.6208098935329	1798	c	i	8.0	-6.0	8	-7	8	-6	[0, 1, -3]	[[0, -3, 1, 0, -3, 1, 0], [0, -3, 1, 0, -3, 1, 0]]	0.0	0.5269461077844312	[-3, 1]	0.9820359281437124	[]	0.1976047904191616	14.0	15	14	18	739	minor
740	740	beethoven_piano_sonatas	08-3	1803.6208098935329	1798	c	i	7.0	-5.0	7	-5	10	-5	[0, 1, 2, -3, -1]	[[1], [0], [2], [0], [-3], [-3], [1], [0, -1]]	0.0	0.3296398891966759	[-3, 1]	0.6371191135734072	[2, -1]	0.3795013850415512	12.0	12	15	18	741	minor
742	742	beethoven_piano_sonatas	09-2	1803.6208098935329	1798	e	i	6.0	-4.0	9	-5	9	-2	[-3, 0, 1, 5]	[[4, 4, 4], [1, 5], [9, 9], [4, 4]]	0.0	0.4324324324324324	[-3, 1]	0.7882882882882883	[5]	0.581081081081081	10.0	14	11	18	743	minor
750	750	beethoven_piano_sonatas	17-1	1803.6208098935329	1802	d	i	10.0	-5.0	9	-7	10	-7	[1, 2, 5]	[[7, 4, 3], [7, 4, 3], [7], [4], [7, 4, 3, 3]]	1.0	0.4606413994169096	[5, 2]	1.1807580174927117	[]	0.6938775510204082	15.0	16	17	18	751	minor
752	752	beethoven_piano_sonatas	17-3	1803.6208098935329	1802	d	i	6.0	-8.0	7	-12	10	-7	[1, 2, -3]	[[3], [-1], [4]]	1.0	0.2117903930131004	[5, 2]	1.8013100436681222	[-3]	0.2205240174672489	14.0	19	17	18	753	minor
760	760	beethoven_piano_sonatas	23-1	1803.6208098935329	1805	f	i	8.0	-5.0	11	-6	10	-5	[1, -3, 0]	[[0, 0], [0, 0], [-4, -4], [-1, -1], [-1, -1], [-4, -4], [-4, -4], [0, 0], [-1, -1], [-4, -4], [-4, -4], [0, 0], [-1, -1], [-4, -1]]	0.0	0.6515513126491647	[-3, 1]	1.0548926014319808	[]	0.2219570405727923	13.0	17	15	18	761	minor
762	762	beethoven_piano_sonatas	23-3	1803.6208098935329	1805	f	i	6.0	-5.0	6	-5	7	-5	[2, -4, 5, -1]	[[-2, 1, 4, -5], [-2, 1, 4, -5], [-2, 1, 4, -5], [-2, 1, 4, -5], [-2, 1, 4, -5], [-2, 1, 4, -5], [-2, 1, 4, -5], [-2, 1, 4, -5], [-2, 1, 4, -5], [-2, 1, 4, -5], [-2, 1, 4, -5], [-2, 1, 4, -5], [-2, 1, 4, -5]]	5.0	0.412987012987013	[-1, -4, 2]	1.3376623376623376	[]	0.3688311688311688	11.0	11	12	18	763	minor
769	769	beethoven_piano_sonatas	30-2	1803.6208098935329	1820	e	i	6.0	-5.0	6	-14	5	-7	[-3, 0, 1]	[[4, 4], [1], [1], [4], [5]]	0.0	0.3470031545741325	[-3, 1]	1.107255520504732	[]	0.1829652996845426	11.0	20	12	18	770	minor
772	772	beethoven_piano_sonatas	31-2	1803.6208098935329	1822	f	i	6.0	-4.0	6	-4	10	-4	[1, -3, 0]	[[-1, -1, -4, 0]]	0.0	0.3516483516483517	[-3, 1]	0.8241758241758241	[]	0.2582417582417582	10.0	10	14	18	773	minor
774	774	beethoven_piano_sonatas	32-1	1803.6208098935329	1822	c	i	8.0	-6.0	8	-14	9	-7	[0, 3, 5, 6, -3]	[[-3, -3], [6, 6], [6, 6, -3, 3, 0, -3], [6, 6, -3, 3, 0, -3], [6, 6, -3, 3, 0, -3], [6, -3, 3, 0], [6, -3, 3], [0], [5], [0]]	6.0	0.4388111888111888	[3, 0, -3]	1.0541958041958042	[5]	0.4108391608391608	14.0	22	16	18	775	minor
785	785	kozeluh_sonatas	15op13no3a	1806.0	1806	e	i	10.0	-4.0	9	-5	10	-4	[-3, -1, 0, 1, 2, 5]	[[4, 1], [1], [9], [4], [5], [4, 1], [4, 1], [3], [1], [4, 1], [6], [4]]	0.0	0.3029490616621983	[-3, 1]	0.5951742627345844	[-1, 2, 5]	0.4155495978552279	14.0	14	14	19	786	minor
787	787	kozeluh_sonatas	15op13no3c	1806.0	1806	e	i	6.0	-4.0	8	-5	8	-3	[-3, 0, 1, 2, 5]	[[4, 4], [1], [5], [1], [6], [4], [9], [4], [1], [4]]	0.0	0.1694444444444444	[-3, 1]	0.575	[2, 5]	0.4361111111111111	10.0	13	11	19	788	minor
788	788	kozeluh_sonatas	16op15no1a	1806.0	1806	g	i	7.0	-5.0	9	-8	9	-5	[0, 1, -3]	[[1, -2, 2, 1, 1]]	0.0	0.3222748815165877	[-3, 1]	0.7535545023696683	[]	0.30173775671406	12.0	17	14	19	789	minor
793	793	kozeluh_sonatas	19op17no1a	1806.0	1806	f	i	6.0	-5.0	6	-4	5	-5	[1, 2, 0, -3, -1]	[[0], [0], [-2], [-4], [1], [-1]]	1.0	0.5284552845528455	[5, 2, -1]	0.934959349593496	[0, -3]	0.1707317073170731	11.0	10	10	19	794	minor
794	794	kozeluh_sonatas	19op17no1b	1806.0	1806	f	i	8.0	-4.0	7	-8	8	-4	[1, 2, -1, -3, 0]	[[-1], [0], [-1], [0], [-1], [0], [-1], [0], [-1], [-1], [0], [-1], [0], [-4], [-1], [0], [-4], [-1], [-2], [0, -4], [-1], [1], [-4]]	0.0	0.5426356589147286	[-3, 1]	0.6085271317829457	[2, -1]	0.187984496124031	12.0	15	12	19	795	minor
795	795	kozeluh_sonatas	19op17no1c	1806.0	1806	f	i	8.0	-4.0	7	-5	9	-4	[1]	[[0]]	1.0	0.2463768115942029	[5, 2]	0.7507246376811594	[]	0.1188405797101449	12.0	12	13	19	796	minor
807	807	kozeluh_sonatas	24op20no3a	1806.0	1806	d	i	8.0	-5.0	8	-7	10	-4	[0, 1, 2, -3]	[[2], [2], [-1], [2], [2], [3], [2], [3], [-1], [2], [4], [2]]	0.0	0.3988919667590028	[-3, 1]	0.554016620498615	[2]	0.3822714681440443	13.0	15	14	19	808	minor
809	809	kozeluh_sonatas	24op20no3c	1806.0	1806	d	i	7.0	-4.0	6	-5	10	-4	[1]	[[3]]	1.0	0.2560706401766004	[5, 2]	0.5496688741721855	[]	0.293598233995585	11.0	11	14	19	810	minor
813	813	kozeluh_sonatas	26op26no2a	1806.0	1806	a	i	7.0	-5.0	8	-4	10	-4	[-3, 1]	[[4], [0]]	0.0	0.4312896405919662	[-3, 1]	0.6067653276955602	[]	0.1331923890063425	12.0	12	14	19	814	minor
814	814	kozeluh_sonatas	26op26no2b	1806.0	1806	a	i	6.0	-5.0	6	-5	8	-5	[1]	[[4]]	1.0	0.2199170124481327	[5, 2]	0.7655601659751037	[]	0.3713692946058091	11.0	11	13	19	815	minor
816	816	kozeluh_sonatas	27op26no3b	1806.0	1806	c	i	9.0	-5.0	9	-5	10	-4	[0, 1, 2, -3, -1]	[[0], [1, -3, -3], [-1, 2, 2], [-3, 0, 0], [0], [-3, 0, 0], [1, -3, -3]]	0.0	0.5976331360946746	[-3, 1]	0.5207100591715976	[2, -1]	0.4852071005917159	14.0	14	14	19	817	minor
825	825	ABC	n01op18-1_02	1812.0509746203827	1799	d	i	6.0	-5.0	10	-5	12	-10	[0, 1, -3]	[[2, -1, 3], [2, -1, 3], [2, -1, 3]]	0.0	0.3587786259541984	[-3, 1]	0.916030534351145	[]	1.1412213740458017	11.0	15	22	20	826	minor
832	832	ABC	n04op18-4_01	1812.0509746203827	1799	c	i	8.0	-11.0	8	-10	10	-6	[1]	[[1]]	0.0	0.3049001814882032	[-3, 1]	0.7277676950998185	[]	0.3157894736842105	19.0	18	16	20	833	minor
834	834	ABC	n04op18-4_03	1812.0509746203827	1799	c	i	8.0	-4.0	6	-4	11	-3	[0, 1]	[[1], [0]]	0.0	0.5347222222222222	[-3, 1]	0.6597222222222222	[]	0.25	12.0	10	14	20	835	minor
835	835	ABC	n04op18-4_04	1812.0509746203827	1799	c	i	7.0	-4.0	8	-8	10	-5	[0, 1, 2, 4, 5, 6, -3, -1]	[[-3], [-1], [0, 1, 0, -3], [1], [-3], [-1], [2], [0, 1, 0, -3], [-3], [0], [2], [5], [2], [0, 1, 0, -3], [0], [5], [0], [2], [-3], [4], [0, 1, -3, 0], [-1], [6]]	0.0	0.3089005235602094	[-3, 1]	0.6989528795811518	[2, 4, 5, 6, -1]	0.5340314136125655	11.0	16	15	20	836	minor
850	850	ABC	n07op59-1_03	1812.0509746203827	1806	f	i	6.0	-5.0	6	-12	8	-7	[1]	[[0]]	0.0	0.2734584450402145	[-3, 1]	1.2010723860589811	[]	0.5308310991957105	11.0	18	15	20	851	minor
852	852	ABC	n08op59-2_01	1812.0509746203827	1806	e	i	8.0	-7.0	9	-11	12	-10	[-3, 0, 1]	[[4, 5, 4, 4, 1, 5, 5, 4, 4]]	0.0	0.4154929577464789	[-3, 1]	1.056338028169014	[]	0.6267605633802817	15.0	20	22	20	853	minor
854	854	ABC	n08op59-2_03	1812.0509746203827	1806	e	i	7.0	-2.0	11	-8	9	-5	[-3, 0, 1]	[[4, 1, 5], [4], [5], [4], [4, 1], [4, 1], [1]]	0.0	0.024390243902439	[-3, 1]	0.540650406504065	[]	0.1707317073170731	9.0	19	14	20	855	minor
855	855	ABC	n08op59-2_04	1812.0509746203827	1806	e	i	8.0	-10.0	9	-12	9	-7	[-4, -3, -2, 0]	[[0, 4, 1], [0], [0, 4, 1], [0, 4, 1], [0], [0, 4, 1, 2]]	-4.0	0.1904761904761904	[0, -3]	0.9470899470899472	[-2]	0.2134038800705467	18.0	21	16	20	856	minor
857	857	ABC	n09op59-3_02	1812.0509746203827	1806	a	i	7.0	-5.0	8	-7	8	-5	[-3, 0, 1, 2]	[[4], [4], [4], [3], [5], [0]]	0.0	0.6038135593220338	[1, -3]	0.9936440677966102	[2]	0.2817796610169492	12.0	15	13	20	858	minor
862	862	ABC	n10op74_03	1812.0509746203827	1809	c	i	6.0	-4.0	7	-8	10	-4	[0, 1, 2, -4, -3, -1]	[[0], [0], [0], [0, 0], [0, -3], [0], [2, -1], [-3, 1], [-1, -4, -3], [-3, 1, -3], [2, -1, -3], [0, 0], [0, -3], [-3], [2, -1], [-3, 1], [-1, -4, 1], [-3, 1, 1], [2, -1, 1], [0, 0, 0], [0, -3], [2, -1], [0, 0, 0], [-3, 1], [-1, -4]]	0.0	0.096629213483146	[-3, 1]	0.950561797752809	[2, -4, -1]	0.2449438202247191	10.0	15	14	20	863	minor
864	864	ABC	n11op95_01	1812.0509746203827	1810	f	i	8.0	-5.0	12	-8	13	-4	[2, -4, -3, -2, 0]	[[-1, -1, -1, -1], [1, 1, 1, 1], [-4, -4, -4, -4], [1, 1, 1, 1], [-1, -1, -1, -1], [-3, -3, -3, -3], [-5, -5, -5, -5]]	0.0	0.1975308641975308	[-3, 1]	1.0534979423868314	[2, -4, -2]	0.6008230452674898	13.0	20	17	20	865	minor
866	866	ABC	n11op95_03	1812.0509746203827	1810	f	i	7.0	-5.0	8	-6	12	-7	[3, -3, 6, 0]	[[5, -1, -4, 2], [5, -1, -4, 2]]	6.0	0.3527777777777778	[3, 0, -3]	0.7916666666666666	[]	0.2388888888888889	12.0	14	19	20	867	minor
867	867	ABC	n11op95_04	1812.0509746203827	1810	f	i	6.0	-4.0	12	-7	10	-5	[1, 2, 5]	[[4, 1, 0], [0], [0]]	1.0	0.283076923076923	[5, 2]	1.0092307692307692	[]	1.043076923076923	10.0	19	15	20	868	minor
872	872	ABC	n15op132_01	1812.0509746203827	1825	a	i	9.0	-5.0	10	-11	10	-7	[5]	[[8]]	5.0	0.3279742765273312	[2, -1]	0.8215434083601286	[]	0.4581993569131832	14.0	21	17	20	873	minor
876	876	ABC	n15op132_05	1812.0509746203827	1825	a	i	8.0	-7.0	7	-11	10	-5	[0, -4]	[[3], [-1]]	0.0	0.196159122085048	[-3, -4]	0.7407407407407407	[]	0.3868312757201646	15.0	18	15	20	877	minor
878	878	ABC	n13op130_02	1812.0509746203827	1826	bb	i	5.0	-5.0	7	-5	7	-4	[-3, -1, 0, 1]	[[-2, -1], [-5], [-2], [-3], [-1]]	0.0	0.0718562874251497	[-3, 1]	0.4491017964071856	[-1]	0.2994011976047904	10.0	12	11	20	879	minor
883	883	ABC	n14op131_01	1812.0509746203827	1826	c#	i	8.0	-5.0	9	-11	11	-11	[1]	[[8]]	0.0	0.2455089820359281	[1, -3]	1.0149700598802396	[]	0.6317365269461078	13.0	20	22	20	884	minor
885	885	ABC	n14op131_03	1812.0509746203827	1826	b	i	4.0	-1.0	7	-7	5	-6	[-3, 0, 1]	[[5, 2, 6, 6]]	0.0	0.0333333333333333	[-3, 1]	1.0333333333333334	[]	0.2	5.0	14	11	20	886	minor
888	888	ABC	n14op131_06	1812.0509746203827	1826	g#	i	6.0	-5.0	5	-4	3	-7	[0, 1, -3]	[[8, 5, 9, 8], [8, 5, 9, 8], [8, 5, 9, 8]]	0.0	0.1323529411764706	[-3, 1]	0.8382352941176471	[]	0.0588235294117647	11.0	9	10	20	889	minor
889	889	ABC	n14op131_07	1812.0509746203827	1826	c#	i	7.0	-5.0	8	-11	7	-8	[1, -4, -3, 0]	[[7, 7, 7, 7], [7, 7, 7, 7], [4, 4, 4, 4], [8, 8, 8, 8], [3, 3, 3, 3], [7, 7, 7, 7]]	0.0	0.1360153256704981	[-3, 1]	1.2260536398467432	[-4]	0.2816091954022988	12.0	19	15	20	890	minor
893	893	ABC	n16op135_04	1812.0509746203827	1826	f	i	8.0	-9.0	8	-11	10	-5	[2, 5]	[[1, 1], [4, 4]]	5.0	0.1436363636363636	[2, -1]	0.6218181818181818	[]	0.1436363636363636	17.0	19	15	20	894	minor
894	894	schubert_winterreise	n01	1828.0	1828	d	i	9.0	-2.0	6	-11	5	-4	[0, 1, -3]	[[2, 3, -1], [2, 3, -1], [2, 3, -1], [2, 3, -1, -1]]	0.0	0.0372093023255813	[-3, 1]	0.8046511627906977	[]	0.0976744186046511	11.0	17	9	21	895	minor
895	895	schubert_winterreise	n02	1828.0	1828	a	i	6.0	-1.0	6	-7	6	-5	[-3, -2, -1, 0, 1, 2, -4]	[[4, 4], [3, 3], [0, 0], [4, 4], [0, 0], [3, 3], [4, 4], [-1, -1], [4, 4], [-1, -1], [4, 4], [0, 0], [3, 3], [4, 4], [-1, -1], [4, 4], [-1, -1], [1, 1], [4, 4], [2, 2], [0, 0], [5, 5], [3, 3], [3, 5, 3, 5], [5, 5], [3, 5, 3, 5], [3, 3], [5, 5], [3, 3], [5, 5], [3, 5, 3, 5], [5, 5], [3, 5, 3, 5], [3, 3], [4, 4, 4]]	0.0	0.3428571428571428	[-3, 1]	1.042857142857143	[-2, -1, 2, -4]	0.6285714285714286	7.0	13	11	21	896	minor
896	896	schubert_winterreise	n03	1828.0	1828	f	i	7.0	-4.0	11	-7	5	-4	[1, 2, 5]	[[0, 4, 1]]	1.0	0.226950354609929	[5, 2]	0.8297872340425532	[]	0.0425531914893617	11.0	18	9	21	897	minor
897	897	schubert_winterreise	n04	1828.0	1828	c	i	6.0	-5.0	8	-12	10	-5	[0, 1, 2, 5, 6, -4, -3, -1]	[[0], [-3], [1], [1], [5], [-3], [1], [1], [0], [-3], [1], [1], [-3, -3], [-1, 1], [-3, 1], [2], [-3], [1], [1], [0], [-3], [1], [1], [5], [-3], [1], [1], [0], [-3], [1], [1], [-4], [-3], [1], [1], [1], [-3], [1], [1], [6], [-3], [1], [1], [1, -3], [-4, 1], [1, 1], [-1], [-3], [1], [1], [-3], [-3], [1], [1], [2], [-3], [1], [1], [-3], [-3], [1], [1]]	0.0	0.1382978723404255	[-3, 1]	2.324468085106383	[2, 5, 6, -4, -1]	0.5531914893617021	11.0	20	15	21	898	minor
899	899	schubert_winterreise	n06	1828.0	1828	f#	i	5.0	-1.0	5	-5	4	-3	[-3, 0, 1]	[[6, 3, 7], [6], [7], [6], [6, 3, 7]]	0.0	0.0454545454545454	[-3, 1]	1.1590909090909092	[]	0.0227272727272727	6.0	10	7	21	900	minor
900	900	schubert_winterreise	n07	1828.0	1828	e	i	7.0	-4.0	10	-6	7	-7	[-3, 0, 1]	[[4], [5, 4, 1]]	0.0	0.4375	[-3, 1]	1.0795454545454546	[]	0.1363636363636363	11.0	16	14	21	901	minor
901	901	schubert_winterreise	n08	1828.0	1828	g	i	8.0	-1.0	8	-4	10	-2	[0, 1]	[[1, 2], [1, 2]]	0.0	0.0736543909348441	[-3, 1]	0.9093484419263456	[]	0.0623229461756373	9.0	12	12	21	902	minor
902	902	schubert_winterreise	n09	1828.0	1828	b	i	5.0	-5.0	5	-6	4	-4	[0]	[[5, 5]]	0.0	0.0972222222222222	[-3, 1]	1.1666666666666667	[]	0.0833333333333333	10.0	11	8	21	903	minor
903	903	schubert_winterreise	n10	1828.0	1828	c	i	6.0	-4.0	5	-12	5	-5	[0, 1, -3]	[[0, -3], [1], [1, -3], [0, -3]]	0.0	0.5142857142857142	[-3, 1]	0.923809523809524	[]	0.1142857142857142	10.0	17	10	21	904	minor
905	905	schubert_winterreise	n12	1828.0	1828	b	i	6.0	-5.0	6	-8	6	-4	[-3, 0, 1]	[[5, 6], [5, 6], [2, 5], [2, 5], [5, 6], [5, 6], [2, 6], [2, 6]]	0.0	0.3658536585365853	[-3, 1]	1.2073170731707317	[]	0.1219512195121951	11.0	14	10	21	906	minor
907	907	schubert_winterreise	n14	1828.0	1828	c	i	7.0	-1.0	12	-4	5	-4	[0, 1, -4, -3]	[[0], [0, -3, 1], [0], [-3], [1], [-4]]	0.0	0.4736842105263157	[-3, 1]	0.8596491228070176	[-4]	0.0350877192982456	8.0	16	9	21	908	minor
908	908	schubert_winterreise	n15	1828.0	1828	c	i	7.0	-5.0	9	-12	5	-5	[0, 1, -3]	[[0], [0], [-3], [1]]	0.0	0.2781065088757396	[-3, 1]	1.2307692307692308	[]	0.0414201183431952	12.0	21	10	21	909	minor
911	911	schubert_winterreise	n18	1828.0	1828	d	i	6.0	-4.0	5	-11	5	-4	[0, 2, 5]	[[2, 2], [4, 4], [7, 7], [2, 2]]	0.0	1.098360655737705	[-3, 1]	1.2295081967213115	[2, 5]	0.1967213114754098	10.0	16	9	21	912	minor
913	913	schubert_winterreise	n20	1828.0	1828	g	i	6.0	-7.0	9	-6	3	-6	[-1, 0, 2, -3]	[[-2, 1], [0, 3]]	0.0	0.2934131736526946	[-3, 1]	1.0119760479041915	[-1, 2]	0.029940119760479	13.0	15	9	21	914	minor
915	915	schubert_winterreise	n22	1828.0	1828	a	i	6.0	-3.0	6	-4	6	-3	[-3, 0, 1, 2]	[[3, 4, 0, 4], [3, 3], [5, 5], [0], [0], [3, 4, 3, 0, 4]]	0.0	0.1625	[-3, 1]	0.65	[2]	0.2125	9.0	10	9	21	916	minor
917	917	schubert_winterreise	n24	1828.0	1828	a	i	1.0	0.0	5	-4	6	-4	[-3, -1, 0, 1, 2, 6]	[[3, 4], [9], [3, 4], [3, 4], [3], [0], [5], [2], [0], [3]]	0.0	0.0	[-3, 1]	1.481012658227848	[-1, 2, 6]	0.1645569620253164	1.0	9	10	21	918	minor
