	corpus	piece	corpus_year	piece_year	globalkey	localkey	max_root	min_root	max_ct	min_ct	max_nct	min_nct	tones_in_span	tones_in_span_in_C	root	RC	ct	CTC	nct	NCTC	r_fifths_range	ct_fifths_range	nct_fifths_range	corpus_id	piece_id
779	kozeluh_sonatas	10op08no2b	1806.0	1806	C	I	8.0	-1.0	7	-3	8	-1	[0, 1, 4, -1]	[[0], [1], [4], [-1], [4]]	0.0	0.08187134502923976	[4, 1]	0.15789473684210525	[-1]	0.18128654970760233	9.0	10	9	19	780
780	kozeluh_sonatas	10op08no2c	1806.0	1806	F	I	8.0	-1.0	9	-2	9	-1	[1]	[[0], [0]]	1.0	0.032454361054766734	[5, 2]	0.036511156186612576	[]	0.13184584178498987	9.0	11	10	19	781
781	kozeluh_sonatas	11op10no1a	1806.0	1806	Eb	I	7.0	-5.0	9	-11	8	-4	[4, 5, 2, 0, 1]	[[-3], [-3], [1], [-3], [-2], [1], [-3], [2], [-3], [1], [-1], [-3], [-2], [1], [-3]]	0.0	0.22718052738336714	[4, 1]	0.5030425963488844	[5, 2]	0.4077079107505071	12.0	20	12	19	782
782	kozeluh_sonatas	14op13no2a	1806.0	1806	G	I	8.0	-1.0	9	-5	9	-3	[-1, 0, 1, 2, 4, 5]	[[1, 1], [6, 6], [1, 1], [5, 5], [1, 1], [2, 2], [2, 2], [2, 2], [5, 5], [1, 1], [2, 2], [5, 5], [1, 1], [3, 3], [5, 5], [0, 0], [2, 2]]	0.0	0.10328638497652583	[4, 1]	0.3427230046948357	[-1, 2, 5]	0.1267605633802817	9.0	14	12	19	783
783	kozeluh_sonatas	14op13no2b	1806.0	1806	D	I	8.0	-1.0	9	-3	8	-2	[1]	[[3]]	1.0	0.05228758169934641	[5, 2]	0.1503267973856209	[]	0.0718954248366013	9.0	12	10	19	784
784	kozeluh_sonatas	14op13no2c	1806.0	1806	G	I	7.0	-4.0	9	-7	8	-3	[0, 1, 4]	[[1], [2], [5], [5]]	0.0	0.0582010582010582	[4, 1]	0.38095238095238093	[]	0.1111111111111111	11.0	16	11	19	785
785	kozeluh_sonatas	15op13no3a	1806.0	1806	e	i	10.0	-4.0	9	-5	10	-4	[-3, -1, 0, 1, 2, 5]	[[4, 1], [1], [9], [4], [5], [4, 1], [4, 1], [3], [1], [4, 1], [6], [4]]	0.0	0.30294906166219837	[-3, 1]	0.5951742627345844	[-1, 2, 5]	0.4155495978552279	14.0	14	14	19	786
786	kozeluh_sonatas	15op13no3b	1806.0	1806	E	I	7.0	-4.0	8	-4	9	-7	[1]	[[5]]	1.0	0.10638297872340426	[5, 2]	0.2765957446808511	[]	0.32340425531914896	11.0	12	16	19	787
787	kozeluh_sonatas	15op13no3c	1806.0	1806	e	i	6.0	-4.0	8	-5	8	-3	[-3, 0, 1, 2, 5]	[[4, 4], [1], [5], [1], [6], [4], [9], [4], [1], [4]]	0.0	0.16944444444444445	[-3, 1]	0.575	[2, 5]	0.4361111111111111	10.0	13	11	19	788
788	kozeluh_sonatas	16op15no1a	1806.0	1806	g	i	7.0	-5.0	9	-8	9	-5	[0, 1, -3]	[[1, -2, 2, 1, 1]]	0.0	0.3222748815165877	[-3, 1]	0.7535545023696683	[]	0.30173775671406006	12.0	17	14	19	789
789	kozeluh_sonatas	16op15no1b	1806.0	1806	G	I	8.0	-4.0	8	-4	10	-4	[0, 4]	[[1], [5, 1]]	0.0	0.13358778625954199	[4, 1]	0.1450381679389313	[]	0.16412213740458015	12.0	12	14	19	790
790	kozeluh_sonatas	17op15no2a	1806.0	1806	C	I	8.0	-4.0	9	-9	9	-9	[0]	[[0, 0, 0]]	0.0	0.13282732447817835	[4, 1]	0.45540796963946867	[]	0.2884250474383302	12.0	18	18	19	791
791	kozeluh_sonatas	17op15no2b	1806.0	1806	F	I	8.0	-4.0	8	-4	9	-4	[1, 4]	[[3, 0], [3, 0]]	0.0	0.14285714285714285	[4, 1]	0.19285714285714287	[]	0.2714285714285714	12.0	12	13	19	792
792	kozeluh_sonatas	17op15no2c	1806.0	1806	C	I	7.0	-4.0	8	-5	10	-5	[0, 1, 4, 5, 9]	[[0], [5], [0], [0], [4], [9], [4], [4], [0], [5], [0], [1], [4], [9], [4], [4], [0], [5], [0], [0], [4], [9], [4], [4], [0], [5], [0], [1], [4], [9], [4]]	0.0	0.22337662337662337	[4, 1]	0.3194805194805195	[5, 9]	0.7688311688311689	11.0	13	15	19	793
793	kozeluh_sonatas	19op17no1a	1806.0	1806	f	i	6.0	-5.0	6	-4	5	-5	[1, 2, 0, -3, -1]	[[0], [0], [-2], [-4], [1], [-1]]	1.0	0.5284552845528455	[5, 2, -1]	0.9349593495934959	[0, -3]	0.17073170731707318	11.0	10	10	19	794
794	kozeluh_sonatas	19op17no1b	1806.0	1806	f	i	8.0	-4.0	7	-8	8	-4	[1, 2, -1, -3, 0]	[[-1], [0], [-1], [0], [-1], [0], [-1], [0], [-1], [-1], [0], [-1], [0], [-4], [-1], [0], [-4], [-1], [-2], [0, -4], [-1], [1], [-4]]	0.0	0.5426356589147286	[-3, 1]	0.6085271317829457	[2, -1]	0.187984496124031	12.0	15	12	19	795
795	kozeluh_sonatas	19op17no1c	1806.0	1806	f	i	8.0	-4.0	7	-5	9	-4	[1]	[[0]]	1.0	0.2463768115942029	[5, 2]	0.7507246376811594	[]	0.11884057971014493	12.0	12	13	19	796
796	kozeluh_sonatas	20op17no2a	1806.0	1806	A	I	8.0	-4.0	8	-4	9	-5	[0, 1, 4]	[[3, 4], [4, 7], [3], [3, 4, 7], [3, 4, 4], [7], [3, 4], [3, 7], [3, 4], [7, 3], [3], [3, 7, 3], [3, 4, 3], [7], [3, 4], [3, 7]]	0.0	0.13486842105263158	[4, 1]	0.24835526315789475	[]	0.08223684210526316	12.0	12	14	19	797
797	kozeluh_sonatas	20op17no2b	1806.0	1806	E	I	8.0	-4.0	9	-5	8	-4	[4, 0]	[[4], [4, 8]]	0.0	0.18900343642611683	[4, 1]	0.3711340206185567	[]	0.07560137457044673	12.0	14	12	19	798
798	kozeluh_sonatas	20op17no2c	1806.0	1806	A	I	8.0	-4.0	9	-4	9	-4	[-1, 0, 1, 4]	[[3], [7], [2], [4], [7]]	0.0	0.0912863070539419	[4, 1]	0.18464730290456433	[-1]	0.0995850622406639	12.0	13	13	19	799
799	kozeluh_sonatas	21op17no3a	1806.0	1806	Eb	I	8.0	-4.0	9	-8	10	-4	[3, 4, 5, 8, 2, -1, 0, 1]	[[-3], [-3, 1], [-3, 1], [-3], [1, -2], [-3, 1], [-3], [-1], [1], [-4], [0], [-2], [-4], [1], [-1], [-3, 1, -3], [-3, 1], [-3], [1, -2], [-3, 1], [-3], [-1], [1], [-4], [-2], [0], [2], [-3], [5]]	0.0	0.11602209944751381	[4, 1]	0.3830570902394107	[3, 5, 8, 2, -1]	0.46408839779005523	12.0	17	14	19	800
800	kozeluh_sonatas	21op17no3b	1806.0	1806	Eb	I	7.0	-4.0	8	-4	10	-4	[4, 1]	[[-2], [1], [1], [-2], [1], [1]]	0.0	0.2614601018675722	[4, 1]	0.2835314091680815	[]	0.23259762308998302	11.0	12	14	19	801
801	kozeluh_sonatas	22op20no1a	1806.0	1806	F	I	6.0	-4.0	7	-4	6	-5	[1, 4, 0]	[[-1], [3, -1], [-1], [-1], [3, -1], [-1], [-1], [0, 3], [-1]]	0.0	0.1267123287671233	[4, 1]	0.3527397260273973	[]	0.1232876712328767	10.0	11	11	19	802
802	kozeluh_sonatas	22op20no1b	1806.0	1806	Bb	I	5.0	-1.0	8	-2	10	-1	[4, 0, 1]	[[-2, -1, 2, -2], [-2], [-2], [-2]]	0.0	0.0	[4, 1]	0.11904761904761904	[]	0.2619047619047619	6.0	10	11	19	803
803	kozeluh_sonatas	22op20no1c	1806.0	1806	F	I	7.0	-1.0	8	-4	9	-4	[1, 4, 0]	[[-1], [-1], [3], [-1, 3], [-1], [0], [3]]	0.0	0.02247191011235955	[4, 1]	0.149812734082397	[]	0.10861423220973783	8.0	12	13	19	804
804	kozeluh_sonatas	23op20no2a	1806.0	1806	C	I	8.0	-4.0	8	-4	8	-4	[0, 1, 2, 4, -1]	[[0, 0], [0, 4], [2, -1], [4, 1], [4, 1], [4, 1], [4, 1], [0, 0], [4, 1], [0, 4]]	0.0	0.12525252525252525	[4, 1]	0.3191919191919192	[2, -1]	0.14545454545454545	12.0	12	12	19	805
805	kozeluh_sonatas	23op20no2b	1806.0	1806	F	I	8.0	-4.0	8	-4	9	-4	[1, 4, 0]	[[-1, 0, -1, 3]]	0.0	0.16	[4, 1]	0.34	[]	0.22666666666666666	12.0	12	13	19	806
806	kozeluh_sonatas	23op20no2c	1806.0	1806	C	I	7.0	-4.0	7	-4	9	-4	[0, 4]	[[0], [4], [0], [0], [4], [0]]	0.0	0.13595166163141995	[4, 1]	0.3806646525679758	[]	0.1419939577039275	11.0	11	13	19	807
807	kozeluh_sonatas	24op20no3a	1806.0	1806	d	i	8.0	-5.0	8	-7	10	-4	[0, 1, 2, -3]	[[2], [2], [-1], [2], [2], [3], [2], [3], [-1], [2], [4], [2]]	0.0	0.3988919667590028	[-3, 1]	0.554016620498615	[2]	0.38227146814404434	13.0	15	14	19	808
808	kozeluh_sonatas	24op20no3b	1806.0	1806	D	I	8.0	-1.0	7	-3	10	-1	[0, 1, 4]	[[2, 2], [3, 2, 6]]	0.0	0.12096774193548387	[4, 1]	0.08064516129032258	[]	0.3870967741935484	9.0	10	11	19	809
809	kozeluh_sonatas	24op20no3c	1806.0	1806	d	i	7.0	-4.0	6	-5	10	-4	[1]	[[3]]	1.0	0.2560706401766004	[5, 2]	0.5496688741721855	[]	0.293598233995585	11.0	11	14	19	810
810	kozeluh_sonatas	25op26no1a	1806.0	1806	D	I	9.0	-4.0	7	-6	9	-4	[1]	[[3]]	1.0	0.20817120622568094	[5, 2]	0.42412451361867703	[]	0.20233463035019456	13.0	13	13	19	811
811	kozeluh_sonatas	25op26no1b	1806.0	1806	A	I	8.0	-4.0	9	-4	9	-3	[-1, 0, 1, 2, 4]	[[3, 4, 3], [7], [2], [7], [5], [7], [2], [4], [7]]	0.0	0.12418300653594772	[4, 1]	0.27450980392156865	[-1, 2]	0.1895424836601307	12.0	13	12	19	812
812	kozeluh_sonatas	25op26no1c	1806.0	1806	D	I	6.0	-4.0	6	-4	9	-4	[-1, 1]	[[3], [1]]	1.0	0.13333333333333333	[-1, 5, 2]	0.30416666666666664	[]	0.16666666666666666	10.0	10	13	19	813
813	kozeluh_sonatas	26op26no2a	1806.0	1806	a	i	7.0	-5.0	8	-4	10	-4	[-3, 1]	[[4], [0]]	0.0	0.4312896405919662	[-3, 1]	0.6067653276955602	[]	0.1331923890063425	12.0	12	14	19	814
814	kozeluh_sonatas	26op26no2b	1806.0	1806	a	i	6.0	-5.0	6	-5	8	-5	[1]	[[4]]	1.0	0.21991701244813278	[5, 2]	0.7655601659751037	[]	0.37136929460580914	11.0	11	13	19	815
815	kozeluh_sonatas	27op26no3a	1806.0	1806	Eb	I	9.0	-4.0	8	-4	9	-4	[4, 0, 1]	[[1, -3], [-3], [-3], [-2, 1], [1, -3], [-3], [-3], [-2, 1]]	0.0	0.1981981981981982	[4, 1]	0.31351351351351353	[]	0.17117117117117117	13.0	12	13	19	816
816	kozeluh_sonatas	27op26no3b	1806.0	1806	c	i	9.0	-5.0	9	-5	10	-4	[0, 1, 2, -3, -1]	[[0], [1, -3, -3], [-1, 2, 2], [-3, 0, 0], [0], [-3, 0, 0], [1, -3, -3]]	0.0	0.5976331360946746	[-3, 1]	0.5207100591715976	[2, -1]	0.48520710059171596	14.0	14	14	19	817
817	kozeluh_sonatas	27op26no3c	1806.0	1806	Eb	I	8.0	-4.0	9	-4	10	-4	[4, 0]	[[1, -3], [1, -3]]	0.0	0.1469387755102041	[4, 1]	0.3469387755102041	[]	0.6530612244897959	12.0	13	14	19	818
818	kozeluh_sonatas	28op30no1a	1806.0	1806	Bb	I	8.0	-4.0	8	-4	10	-4	[2, 3, 4, 5, 0, -1, 1]	[[1], [-1], [-3], [2], [0], [-2], [3], [-2], [2], [-2]]	0.0	0.14825581395348839	[4, 1]	0.5552325581395349	[2, 3, 5, -1]	0.47093023255813954	12.0	12	14	19	819
819	kozeluh_sonatas	28op30no1b	1806.0	1806	Eb	I	8.0	-4.0	8	-4	7	-3	[4, 2, -1, 0, 1]	[[-3, -2, -3], [1], [-4], [1], [-1], [1]]	0.0	0.20540540540540542	[4, 1]	0.5459459459459459	[2, -1]	0.05945945945945946	12.0	12	10	19	820
820	kozeluh_sonatas	28op30no1c	1806.0	1806	Bb	I	7.0	-4.0	9	-6	10	-4	[4, 1]	[[2], [-1], [-1], [2], [-1], [-1]]	0.0	0.08096280087527352	[4, 1]	0.26914660831509846	[]	0.23851203501094093	11.0	15	14	19	821
821	kozeluh_sonatas	29op30no2a	1806.0	1806	G	I	9.0	-1.0	9	-4	9	-4	[-1, 0, 1, 2, 4, 5]	[[1], [1, 5, 1], [1], [1], [1], [1], [5, 2], [1], [1], [5, 2], [1], [1], [1, 5], [1], [1], [1, 3, 0], [1], [5, 2], [1], [1], [5, 2], [1], [3, 0], [1], [1, 5], [1], [1], [1, 5], [1], [1], [2, 5], [1], [1], [2, 5], [1], [1], [5], [1], [1], [1], [1], [1], [2], [1], [1, 5], [1], [3], [1], [1], [6]]	0.0	0.22962962962962963	[4, 1]	0.32839506172839505	[-1, 2, 5]	0.23209876543209876	10.0	13	13	19	822
822	kozeluh_sonatas	29op30no2b	1806.0	1806	D	I	8.0	-4.0	6	-4	6	-2	[1]	[[3]]	1.0	0.3018867924528302	[5, 2]	0.389937106918239	[]	0.03773584905660377	12.0	10	8	19	823
823	kozeluh_sonatas	29op30no2c	1806.0	1806	G	I	9.0	-4.0	8	-4	10	-4	[0, 4]	[[5], [1], [1], [5], [1], [1]]	0.0	0.11814345991561181	[4, 1]	0.379746835443038	[]	0.18565400843881857	13.0	12	14	19	824
824	ABC	n01op18-1_01	1812.0509746203827	1799	F	I	9.0	-4.0	9	-11	9	-5	[2, 5, 0]	[[-1, -1, -1, -1], [-1, -1, -1, -1], [1, 1, 1, 1], [-1, -1, -1, -1], [4, 4, 4, 4], [-1, -1, -1, -1]]	0.0	0.3086734693877551	[4, 1]	0.5382653061224489	[2, 5]	0.6760204081632653	13.0	20	14	20	825
825	ABC	n01op18-1_02	1812.0509746203827	1799	d	i	6.0	-5.0	10	-5	12	-10	[0, 1, -3]	[[2, -1, 3], [2, -1, 3], [2, -1, 3]]	0.0	0.35877862595419846	[-3, 1]	0.916030534351145	[]	1.1412213740458015	11.0	15	22	20	826
826	ABC	n01op18-1_03	1812.0509746203827	1799	F	I	9.0	-8.0	9	-11	9	-4	[1, 4, 0]	[[-1], [3, 0, -1]]	0.0	0.21287128712871287	[4, 1]	1.099009900990099	[]	0.39603960396039606	17.0	20	13	20	827
827	ABC	n01op18-1_04	1812.0509746203827	1799	F	I	8.0	-4.0	9	-11	11	-7	[1, 2, 3, 4, 5, -1, 0]	[[-1], [4], [-1], [1], [-1], [4], [2], [0], [-2], [3], [1], [-1]]	0.0	0.10437710437710437	[4, 1]	0.4663299663299663	[2, 3, 5, -1]	0.67003367003367	12.0	20	18	20	828
828	ABC	n03op18-3_01	1812.0509746203827	1799	D	I	8.0	-4.0	11	-8	11	-5	[1]	[[3]]	0.0	0.1631578947368421	[4, 1]	0.5	[]	0.35526315789473684	12.0	19	16	20	829
829	ABC	n03op18-3_02	1812.0509746203827	1799	Bb	I	10.0	-9.0	8	-13	10	-6	[4, 0, 1]	[[-2, -1, -2], [-2], [2]]	0.0	0.31218274111675126	[4, 1]	0.47715736040609136	[]	0.34517766497461927	19.0	21	16	20	830
830	ABC	n03op18-3_03	1812.0509746203827	1799	D	I	9.0	-4.0	9	-9	9	-5	[4]	[[6]]	0.0	0.26258992805755393	[4, 1]	0.4892086330935252	[]	0.2446043165467626	13.0	18	14	20	831
831	ABC	n03op18-3_04	1812.0509746203827	1799	D	I	9.0	-10.0	12	-9	12	-5	[0, 5]	[[2], [7]]	0.0	0.21530249110320285	[4, 1]	0.5551601423487544	[5]	0.5765124555160143	19.0	21	17	20	832
832	ABC	n04op18-4_01	1812.0509746203827	1799	c	i	8.0	-11.0	8	-10	10	-6	[1]	[[1]]	0.0	0.30490018148820325	[-3, 1]	0.7277676950998185	[]	0.3157894736842105	19.0	18	16	20	833
833	ABC	n04op18-4_02	1812.0509746203827	1799	C	I	7.0	-4.0	9	-5	9	-4	[1]	[[1], [1], [1]]	1.0	0.125	[5, 2]	0.2826086956521739	[]	0.30978260869565216	11.0	14	13	20	834
834	ABC	n04op18-4_03	1812.0509746203827	1799	c	i	8.0	-4.0	6	-4	11	-3	[0, 1]	[[1], [0]]	0.0	0.5347222222222222	[-3, 1]	0.6597222222222222	[]	0.25	12.0	10	14	20	835
835	ABC	n04op18-4_04	1812.0509746203827	1799	c	i	7.0	-4.0	8	-8	10	-5	[0, 1, 2, 4, 5, 6, -3, -1]	[[-3], [-1], [0, 1, 0, -3], [1], [-3], [-1], [2], [0, 1, 0, -3], [-3], [0], [2], [5], [2], [0, 1, 0, -3], [0], [5], [0], [2], [-3], [4], [0, 1, -3, 0], [-1], [6]]	0.0	0.3089005235602094	[-3, 1]	0.6989528795811518	[2, 4, 5, 6, -1]	0.5340314136125655	11.0	16	15	20	836
836	ABC	n05op18-5_01	1812.0509746203827	1799	A	I	9.0	-5.0	9	-8	8	-2	[0, 1, 2, 4, 5]	[[3], [4, 7, 3], [7], [4], [5, 3, 8], [3, 7, 4], [3], [5], [7]]	0.0	0.17523364485981308	[4, 1]	0.48130841121495327	[2, 5]	0.13317757009345793	14.0	17	10	20	837
837	ABC	n05op18-5_02	1812.0509746203827	1799	A	I	8.0	-1.0	6	-4	9	-4	[0, 1, 4]	[[7], [4], [7], [3]]	0.0	0.08982035928143713	[4, 1]	0.1437125748502994	[]	0.1497005988023952	9.0	10	13	20	838
838	ABC	n05op18-5_03	1812.0509746203827	1799	D	I	8.0	-4.0	9	-4	9	-4	[1]	[[3]]	0.0	0.06639004149377593	[4, 1]	0.37344398340248963	[]	0.1908713692946058	12.0	13	13	20	839
839	ABC	n05op18-5_04	1812.0509746203827	1799	A	I	7.0	-4.0	8	-6	10	-5	[1, 3]	[[4], [6], [4]]	1.0	0.06537102473498234	[5, 2]	0.4275618374558304	[3]	0.31448763250883394	11.0	14	15	20	840
840	ABC	n02op18-2_01	1812.0509746203827	1800	G	I	8.0	-4.0	8	-5	10	-5	[-1, 0, 1, 3, 4, 5]	[[1, 5, 2], [2], [5], [0], [5], [0], [2], [4], [6], [1], [1, 5, 2, 2], [5, 5, 5, 5]]	0.0	0.17938144329896907	[4, 1]	0.4865979381443299	[-1, 3, 5]	0.465979381443299	12.0	13	15	20	841
841	ABC	n02op18-2_02	1812.0509746203827	1800	C	I	8.0	-1.0	9	-4	9	-5	[0, 1, 4]	[[1], [0, 4, 1, 0], [4, 0, 4, 1], [1, 1, 0, 4], [0, 4, 1, 0]]	0.0	0.062146892655367235	[4, 1]	0.2033898305084746	[]	0.3954802259887006	9.0	13	14	20	842
842	ABC	n02op18-2_03	1812.0509746203827	1800	G	I	8.0	-1.0	9	-4	10	-2	[0, 1, 4]	[[2], [2], [5], [1], [5], [2], [1, 5], [1], [2], [2], [5], [1], [2], [1], [1, 2], [5], [5], [5], [1]]	0.0	0.058394160583941604	[4, 1]	0.26277372262773724	[]	0.7883211678832117	9.0	13	12	20	843
843	ABC	n02op18-2_04	1812.0509746203827	1800	G	I	8.0	-4.0	8	-11	10	-6	[0, 1, 2, 4]	[[2], [1], [5], [3], [1]]	0.0	0.12606837606837606	[4, 1]	1.0213675213675213	[2]	0.5918803418803419	12.0	19	16	20	844
844	ABC	n06op18-6_01	1812.0509746203827	1800	Bb	I	9.0	-5.0	8	-4	10	-5	[2, 3, 4, 5, 6, 1, 0]	[[-2, -2], [-2], [-2], [-1], [-2], [2], [-1], [-2], [2], [-1], [1], [-2], [2, -1], [4], [-1], [-1], [-2, 2], [2], [-1], [-2, -2], [2], [-1], [-2, -1], [2], [-1], [-2, 2], [2], [-1], [-2], [2], [-2], [-1], [-2], [2], [-1], [-2], [2], [-1], [1], [-2], [2, -1], [-1], [4], [-1], [-2, 2], [2], [-1], [-2, -2], [2], [-1], [-2, -1], [2], [-1], [-2, 2], [2], [-1], [-2], [2], [-2], [-1], [-2], [2], [-1], [-2], [2], [-1], [0], [-2, 2], [-2], [3], [-1], [-2]]	0.0	0.0889487870619946	[4, 1]	0.33153638814016173	[2, 3, 5, 6]	0.39622641509433965	14.0	12	15	20	845
845	ABC	n06op18-6_02	1812.0509746203827	1800	Eb	I	7.0	-5.0	8	-5	10	-5	[4, 0, 1]	[[-3, 1, -2, -3], [-3], [1], [1], [1], [-3, -2, -3, 1], [1], [-2], [-2], [-2]]	0.0	0.09056603773584905	[4, 1]	0.49056603773584906	[]	0.5094339622641509	12.0	13	15	20	846
846	ABC	n06op18-6_03	1812.0509746203827	1800	Bb	I	9.0	-4.0	8	-4	9	-4	[3, 4, 1]	[[-1, -1], [2, -1], [1, -1]]	0.0	0.3313253012048193	[1, 4]	0.42771084337349397	[3]	0.3614457831325301	13.0	12	13	20	847
847	ABC	n06op18-6_04	1812.0509746203827	1800	Bb	I	11.0	-5.0	15	-8	11	-6	[4, 0, 1]	[[-2, -1, 2], [-2, -1, 2], [-2, -1, 2], [-2, -1, 2]]	0.0	0.2172043010752688	[4, 1]	0.6924731182795699	[]	0.7419354838709677	16.0	23	17	20	848
848	ABC	n07op59-1_01	1812.0509746203827	1806	F	I	10.0	-9.0	12	-12	10	-8	[1, 3, 4, 5]	[[0], [3, 0], [3, 0], [2], [3, 0], [3, 0], [4], [3, 0], [3, 0]]	0.0	0.2842323651452282	[1, 4]	0.4854771784232365	[3, 5]	0.27593360995850624	19.0	24	18	20	849
849	ABC	n07op59-1_02	1812.0509746203827	1806	Bb	I	10.0	-11.0	11	-13	16	-11	[4, 0, 1]	[[-2], [-2], [-2], [-2], [-2], [-2], [-2], [-2], [-2], [-2], [-2], [-2], [-2], [-2], [-2], [-1], [-2], [2]]	0.0	0.17851500789889416	[4, 1]	0.7677725118483413	[]	0.4154818325434439	21.0	24	27	20	850
850	ABC	n07op59-1_03	1812.0509746203827	1806	f	i	6.0	-5.0	6	-12	8	-7	[1]	[[0]]	0.0	0.2734584450402145	[-3, 1]	1.2010723860589811	[]	0.5308310991957105	11.0	18	15	20	851
851	ABC	n07op59-1_04	1812.0509746203827	1806	F	I	8.0	-5.0	9	-5	10	-6	[1, 3]	[[2], [0]]	0.0	0.173841059602649	[4, 1]	0.6556291390728477	[3]	0.30629139072847683	13.0	14	16	20	852
852	ABC	n08op59-2_01	1812.0509746203827	1806	e	i	8.0	-7.0	9	-11	12	-10	[-3, 0, 1]	[[4, 5, 4, 4, 1, 5, 5, 4, 4]]	0.0	0.4154929577464789	[-3, 1]	1.056338028169014	[]	0.6267605633802817	15.0	20	22	20	853
853	ABC	n08op59-2_02	1812.0509746203827	1806	E	I	8.0	-3.0	9	-7	10	-4	[0]	[[4]]	0.0	0.15644171779141106	[4, 1]	0.6104294478527608	[]	0.3343558282208589	11.0	16	14	20	854
854	ABC	n08op59-2_03	1812.0509746203827	1806	e	i	7.0	-2.0	11	-8	9	-5	[-3, 0, 1]	[[4, 1, 5], [4], [5], [4], [4, 1], [4, 1], [1]]	0.0	0.024390243902439025	[-3, 1]	0.540650406504065	[]	0.17073170731707318	9.0	19	14	20	855
855	ABC	n08op59-2_04	1812.0509746203827	1806	e	i	8.0	-10.0	9	-12	9	-7	[-4, -3, -2, 0]	[[0, 4, 1], [0], [0, 4, 1], [0, 4, 1], [0], [0, 4, 1, 2]]	-4.0	0.19047619047619047	[0, -3]	0.9470899470899471	[-2]	0.21340388007054673	18.0	21	16	20	856
856	ABC	n09op59-3_01	1812.0509746203827	1806	C	I	10.0	-9.0	8	-12	12	-5	[0, 3, -3, 6]	[[6, 0, -3, 3], [6, 0, -3, 3]]	6.0	0.2318271119842829	[3, 0, -3]	1.3772102161100197	[]	1.149312377210216	19.0	20	17	20	857
857	ABC	n09op59-3_02	1812.0509746203827	1806	a	i	7.0	-5.0	8	-7	8	-5	[-3, 0, 1, 2]	[[4], [4], [4], [3], [5], [0]]	0.0	0.6038135593220338	[1, -3]	0.9936440677966102	[2]	0.2817796610169492	12.0	15	13	20	858
858	ABC	n09op59-3_03	1812.0509746203827	1806	C	I	8.0	-4.0	8	-6	8	-4	[0, 1, 4]	[[0, 4, 1, 0]]	0.0	0.17058823529411765	[4, 1]	0.3	[]	0.38235294117647056	12.0	14	12	20	859
859	ABC	n09op59-3_04	1812.0509746203827	1806	C	I	9.0	-11.0	8	-11	9	-15	[1]	[[1]]	0.0	0.1642651296829971	[4, 1]	0.9798270893371758	[]	0.46397694524495675	20.0	19	24	20	860
860	ABC	n10op74_01	1812.0509746203827	1809	Eb	I	9.0	-5.0	10	-14	10	-7	[4, 0, 1]	[[-3, -2, 1, -3]]	0.0	0.08968609865470852	[4, 1]	0.8295964125560538	[]	0.26681614349775784	14.0	24	17	20	861
861	ABC	n10op74_02	1812.0509746203827	1809	Ab	I	8.0	-11.0	8	-10	12	-4	[4, 8, -1, 0, 1, 3]	[[-4, -3, -4, 0], [-4, -3, -4, 0], [-4], [-3], [0], [0], [-4], [4], [-1, -5], [-4], [-3, 0]]	0.0	0.19205298013245034	[1, 4]	0.5894039735099338	[8, -1, 3]	0.41721854304635764	19.0	18	16	20	862
862	ABC	n10op74_03	1812.0509746203827	1809	c	i	6.0	-4.0	7	-8	10	-4	[0, 1, 2, -4, -3, -1]	[[0], [0], [0], [0, 0], [0, -3], [0], [2, -1], [-3, 1], [-1, -4, -3], [-3, 1, -3], [2, -1, -3], [0, 0], [0, -3], [-3], [2, -1], [-3, 1], [-1, -4, 1], [-3, 1, 1], [2, -1, 1], [0, 0, 0], [0, -3], [2, -1], [0, 0, 0], [-3, 1], [-1, -4]]	0.0	0.09662921348314607	[-3, 1]	0.950561797752809	[2, -4, -1]	0.2449438202247191	10.0	15	14	20	863
863	ABC	n10op74_04	1812.0509746203827	1809	Eb	I	10.0	-4.0	10	-4	10	-3	[4, -1, 0, 1]	[[-3, 1, -2, -3], [-2], [-4]]	0.0	0.14953271028037382	[4, 1]	0.3925233644859813	[-1]	0.27102803738317754	14.0	14	13	20	864
864	ABC	n11op95_01	1812.0509746203827	1810	f	i	8.0	-5.0	12	-8	13	-4	[2, -4, -3, -2, 0]	[[-1, -1, -1, -1], [1, 1, 1, 1], [-4, -4, -4, -4], [1, 1, 1, 1], [-1, -1, -1, -1], [-3, -3, -3, -3], [-5, -5, -5, -5]]	0.0	0.19753086419753085	[-3, 1]	1.0534979423868314	[2, -4, -2]	0.6008230452674898	13.0	20	17	20	865
865	ABC	n11op95_02	1812.0509746203827	1810	D	I	7.0	-5.0	12	-12	8	-10	[-1, 0, 1, 3, 4, 5, 6]	[[2], [7], [5], [3], [1], [6], [8]]	0.0	0.22443181818181818	[4, 1]	1.4119318181818181	[-1, 3, 5, 6]	0.4602272727272727	12.0	24	18	20	866
866	ABC	n11op95_03	1812.0509746203827	1810	f	i	7.0	-5.0	8	-6	12	-7	[3, -3, 6, 0]	[[5, -1, -4, 2], [5, -1, -4, 2]]	6.0	0.3527777777777778	[3, 0, -3]	0.7916666666666666	[]	0.2388888888888889	12.0	14	19	20	867
867	ABC	n11op95_04	1812.0509746203827	1810	f	i	6.0	-4.0	12	-7	10	-5	[1, 2, 5]	[[4, 1, 0], [0], [0]]	1.0	0.28307692307692306	[5, 2]	1.0092307692307692	[]	1.043076923076923	10.0	19	15	20	868
